GKZ	Gebiet	Wahlberechtigte	StimmenAbgegeben	StimmenGueltig	StimmenUngueltig	SPÖ	ÖVP	FPÖ	BZÖ	GRÜNE	FRANK	NEOS	KPÖ	PIRAT	CPÖ	WANDL	M	EUAUS	SLP
70516	Mariastein	242	165	162	3	13	60	34	1	33	12	5	2	2	0	0	0	0	0
70517	Münster	2499	1584	1575	9	351	411	391	57	183	110	55	8	9	0	0	0	0	0
70518	Niederndorf	1955	1237	1212	25	117	485	275	38	139	82	62	5	9	0	0	0	0	0
70519	Niederndorferberg	474	259	253	6	10	145	57	3	25	9	4	0	0	0	0	0	0	0
70520	Radfeld	1594	1002	984	18	183	230	296	37	100	74	40	6	18	0	0	0	0	0
70521	Rattenberg	291	176	176	0	30	45	41	6	31	8	13	1	1	0	0	0	0	0
70522	Reith im Alpbachtal	2033	1287	1280	7	168	554	275	40	118	69	45	7	4	0	0	0	0	0
70523	Rettenschöss	338	235	229	6	5	152	37	9	13	12	1	0	0	0	0	0	0	0
70524	Scheffau am Wilden Kaiser	1004	598	587	11	50	267	95	28	65	45	28	3	6	0	0	0	0	0
70525	Schwoich	1793	1226	1208	18	215	468	270	17	128	60	37	8	5	0	0	0	0	0
70526	Söll	2616	1736	1713	23	246	707	340	56	179	115	58	4	8	0	0	0	0	0
70527	Thiersee	2089	1422	1399	23	202	639	275	38	129	59	45	2	10	0	0	0	0	0
70528	Angerberg	1411	919	907	12	120	302	186	29	126	80	52	6	6	0	0	0	0	0
70529	Walchsee	1274	833	824	9	66	323	232	27	66	65	33	6	6	0	0	0	0	0
70530	Wildschönau	3139	2006	1982	24	171	990	356	61	163	141	78	7	15	0	0	0	0	0
70531	Wörgl	9008	4986	4932	54	1217	881	1387	123	759	315	184	34	32	0	0	0	0	0
70599	Wahlkarten - Kufstein	0	4178	4144	34	718	1326	598	101	870	254	220	17	40	0	0	0	0	0
70600	Landeck	33652	22514	22223	291	4291	9715	3668	492	2214	968	646	95	134	0	0	0	0	0
70601	Faggen	265	166	165	1	23	89	30	1	11	8	2	0	1	0	0	0	0	0
70602	Fendels	192	125	122	3	7	86	13	0	6	6	2	2	0	0	0	0	0	0
70603	Fiss	680	394	390	4	19	293	34	4	17	15	5	0	3	0	0	0	0	0
70604	Fließ	2309	1545	1531	14	436	612	272	13	114	47	22	6	9	0	0	0	0	0
70605	Flirsch	748	480	475	5	131	166	74	14	43	29	8	3	7	0	0	0	0	0
70606	Galtür	602	409	404	5	19	270	58	8	20	16	11	1	1	0	0	0	0	0
70607	Grins	1086	744	733	11	148	310	130	21	62	28	28	2	4	0	0	0	0	0
70608	Ischgl	1195	734	727	7	56	432	162	26	16	25	7	2	1	0	0	0	0	0
70609	Kappl	2078	1454	1447	7	126	862	302	35	48	50	19	2	3	0	0	0	0	0
70610	Kaunerberg	317	193	189	4	22	124	16	7	13	6	1	0	0	0	0	0	0	0
70611	Kaunertal	462	309	301	8	29	194	23	5	31	7	9	0	3	0	0	0	0	0
70612	Kauns	387	202	199	3	18	121	20	3	24	7	0	0	6	0	0	0	0	0
70613	Ladis	415	220	217	3	25	114	30	6	20	13	7	0	2	0	0	0	0	0
70614	Landeck	5797	3595	3535	60	929	1021	716	55	477	155	135	28	19	0	0	0	0	0
70615	Nauders	1138	649	640	9	106	320	109	14	34	26	25	2	4	0	0	0	0	0
70616	Pettneu am Arlberg	1122	668	660	8	139	245	118	13	76	30	31	3	5	0	0	0	0	0
70617	Pfunds	1950	1074	1062	12	220	473	179	16	67	78	19	7	3	0	0	0	0	0
70618	Pians	624	413	410	3	89	162	80	5	43	18	10	1	2	0	0	0	0	0
70619	Prutz	1268	713	708	5	152	234	121	17	104	46	25	3	6	0	0	0	0	0
70620	Ried im Oberinntal	955	526	521	5	82	222	70	11	79	35	9	4	9	0	0	0	0	0
70621	St. Anton am Arlberg	1818	984	975	9	96	460	129	38	138	56	54	0	4	0	0	0	0	0
70622	Schönwies	1340	886	877	9	300	265	126	29	78	48	20	8	3	0	0	0	0	0
70623	See	906	527	523	4	57	317	99	13	18	9	6	3	1	0	0	0	0	0
70624	Serfaus	859	492	479	13	43	294	44	9	42	24	15	2	6	0	0	0	0	0
70625	Spiss	102	57	54	3	3	35	9	0	3	3	1	0	0	0	0	0	0	0
70626	Stanz bei Landeck	477	323	314	9	83	120	41	6	30	15	17	2	0	0	0	0	0	0
70627	Strengen	964	660	649	11	161	241	126	21	55	22	19	0	4	0	0	0	0	0
70628	Tobadill	409	251	244	7	45	120	40	8	18	5	7	0	1	0	0	0	0	0
70629	Tösens	545	290	285	5	50	128	59	10	15	15	7	0	1	0	0	0	0	0
70630	Zams	2642	1707	1678	29	366	629	243	42	252	72	55	6	13	0	0	0	0	0
70699	Wahlkarten - Landeck	0	1724	1709	15	311	756	195	42	260	54	70	8	13	0	0	0	0	0
70700	Lienz	40121	26393	25821	572	4171	10332	4830	1026	2709	1409	1043	140	161	0	0	0	0	0
70701	Abfaltersbach	487	322	314	8	21	187	50	14	16	13	11	0	2	0	0	0	0	0
70702	Ainet	756	523	517	6	72	193	126	18	47	31	21	3	6	0	0	0	0	0
70703	Amlach	311	192	190	2	36	72	39	7	18	14	4	0	0	0	0	0	0	0
70704	Anras	1049	631	626	5	80	303	110	37	41	33	18	2	2	0	0	0	0	0
70705	Assling	1527	991	964	27	107	501	134	42	95	56	23	3	3	0	0	0	0	0
70706	Außervillgraten	645	447	445	2	42	284	57	8	15	22	14	2	1	0	0	0	0	0
70707	Dölsach	1813	1130	1100	30	232	354	226	51	112	78	40	3	4	0	0	0	0	0
70708	Gaimberg	700	447	430	17	55	168	66	32	47	28	29	3	2	0	0	0	0	0
70709	Hopfgarten in Defereggen	636	362	353	9	22	221	63	8	12	16	9	0	2	0	0	0	0	0
70710	Innervillgraten	726	456	447	9	20	316	48	32	14	13	4	0	0	0	0	0	0	0
70711	Iselsberg-Stronach	492	266	257	9	46	89	44	4	20	34	14	3	3	0	0	0	0	0
70712	Kals am Großglockner	999	597	578	19	44	301	126	20	37	26	15	4	5	0	0	0	0	0
70713	Kartitsch	690	450	437	13	31	283	47	14	22	28	5	2	5	0	0	0	0	0
70714	Lavant	234	158	156	2	19	74	36	2	14	4	6	1	0	0	0	0	0	0
70715	Leisach	659	388	381	7	93	129	50	15	50	24	15	1	4	0	0	0	0	0
70716	Lienz	9767	5469	5359	110	1412	1369	921	228	737	333	291	36	32	0	0	0	0	0
70717	Matrei in Osttirol	3832	2170	2110	60	240	790	600	74	197	118	71	10	10	0	0	0	0	0
70718	Nikolsdorf	704	425	416	9	52	205	75	11	33	14	20	3	3	0	0	0	0	0
70719	Nußdorf-Debant	2656	1689	1653	36	395	440	329	76	206	108	72	13	14	0	0	0	0	0
70720	Oberlienz	1195	742	726	16	79	317	139	36	65	43	35	4	8	0	0	0	0	0
70721	Obertilliach	569	349	344	5	12	247	33	19	13	15	2	0	3	0	0	0	0	0
70723	Prägraten am Großvenediger	998	590	579	11	26	341	140	12	26	20	11	1	2	0	0	0	0	0
70724	St. Jakob in Defereggen	751	461	448	13	38	199	145	17	21	13	10	1	4	0	0	0	0	0
70725	St. Johann im Walde	217	146	140	6	20	86	23	2	3	4	1	0	1	0	0	0	0	0
70726	St. Veit in Defereggen	572	327	323	4	27	173	62	9	17	21	11	3	0	0	0	0	0	0
70727	Schlaiten	412	242	235	7	21	118	53	9	11	13	8	0	2	0	0	0	0	0
70728	Sillian	1673	999	978	21	127	479	206	36	71	32	17	4	6	0	0	0	0	0
70729	Strassen	663	423	412	11	31	223	60	20	35	18	24	0	1	0	0	0	0	0
70731	Thurn	514	324	319	5	37	152	47	10	45	15	10	1	2	0	0	0	0	0
70732	Tristach	1107	728	710	18	134	261	98	37	83	55	29	5	8	0	0	0	0	0
70733	Untertilliach	199	95	94	1	4	53	11	3	7	7	3	5	1	0	0	0	0	0
70734	Virgen	1752	989	965	24	138	362	273	38	63	53	33	3	2	0	0	0	0	0
70735	Heinfels	816	508	494	14	62	243	90	16	39	18	13	9	4	0	0	0	0	0
70799	Wahlkarten - Lienz	0	2357	2321	36	396	799	303	69	477	89	154	15	19	0	0	0	0	0
70800	Reutte	22834	14716	14500	216	2513	5887	2496	431	1754	780	486	55	98	0	0	0	0	0
70801	Bach	514	304	298	6	33	149	63	14	23	8	7	1	0	0	0	0	0	0
70802	Berwang	429	283	276	7	41	122	36	20	29	17	9	1	1	0	0	0	0	0
70803	Biberwier	448	281	279	2	44	121	50	10	22	20	10	0	2	0	0	0	0	0
70804	Bichlbach	548	360	356	4	45	169	62	4	32	21	20	1	2	0	0	0	0	0
70805	Breitenwang	1123	652	639	13	159	170	90	17	134	25	33	3	8	0	0	0	0	0
70806	Ehenbichl	622	356	352	4	60	139	59	11	49	18	12	3	1	0	0	0	0	0
70807	Ehrwald	1798	1027	1015	12	176	390	214	29	96	65	34	3	8	0	0	0	0	0
70808	Elbigenalp	651	419	414	5	39	198	81	20	40	20	14	1	1	0	0	0	0	0
70809	Elmen	300	175	172	3	13	85	26	4	27	10	5	1	1	0	0	0	0	0
70810	Forchach	203	146	143	3	23	48	43	6	18	3	2	0	0	0	0	0	0	0
70811	Grän	374	239	236	3	19	150	29	7	22	8	1	0	0	0	0	0	0	0
70812	Gramais	40	27	27	0	1	23	1	0	2	0	0	0	0	0	0	0	0	0
70813	Häselgehr	514	280	277	3	31	109	69	8	23	26	8	1	2	0	0	0	0	0
70814	Heiterwang	413	245	240	5	30	96	51	10	27	15	10	0	1	0	0	0	0	0
70815	Hinterhornbach	74	48	47	1	4	37	5	0	0	0	1	0	0	0	0	0	0	0
70816	Höfen	967	610	602	8	124	226	124	10	71	32	11	0	4	0	0	0	0	0
70817	Holzgau	315	212	211	1	27	118	23	13	17	11	2	0	0	0	0	0	0	0
70818	Jungholz	107	52	52	0	1	45	4	0	1	1	0	0	0	0	0	0	0	0
70819	Kaisers	58	45	43	2	3	20	6	1	2	6	4	0	1	0	0	0	0	0
70820	Lechaschau	1479	785	776	9	170	265	137	25	95	44	34	4	2	0	0	0	0	0
70821	Lermoos	772	397	394	3	39	174	68	19	44	28	13	6	3	0	0	0	0	0
70822	Musau	293	165	162	3	38	70	20	2	13	16	3	0	0	0	0	0	0	0
70823	Namlos	71	47	46	1	6	30	1	6	2	1	0	0	0	0	0	0	0	0
70824	Nesselwängle	331	205	201	4	17	95	37	5	20	12	10	4	1	0	0	0	0	0
70825	Pfafflar	93	53	51	2	6	37	2	0	4	2	0	0	0	0	0	0	0	0
70826	Pflach	899	528	523	5	105	168	113	11	67	38	19	1	1	0	0	0	0	0
70827	Pinswang	303	176	170	6	27	70	15	6	24	20	2	2	4	0	0	0	0	0
70828	Reutte	4121	2111	2084	27	527	579	392	42	331	98	83	10	22	0	0	0	0	0
70829	Schattwald	295	173	172	1	9	106	17	4	28	5	3	0	0	0	0	0	0	0
70830	Stanzach	335	203	196	7	34	82	35	6	19	17	3	0	0	0	0	0	0	0
70831	Steeg	513	318	309	9	18	189	45	19	21	12	5	0	0	0	0	0	0	0
70832	Tannheim	725	389	380	9	41	212	38	19	32	22	14	0	2	0	0	0	0	0
70833	Vils	1080	691	680	11	133	317	114	18	41	35	14	3	5	0	0	0	0	0
70834	Vorderhornbach	221	133	128	5	10	67	21	4	12	11	3	0	0	0	0	0	0	0
70835	Wängle	654	387	381	6	60	183	69	13	29	18	8	0	1	0	0	0	0	0
70836	Weißenbach am Lech	975	492	489	3	136	130	126	15	30	26	19	3	4	0	0	0	0	0
70837	Zöblen	176	113	109	4	2	75	13	3	12	3	1	0	0	0	0	0	0	0
70899	Wahlkarten - Reutte	0	1589	1570	19	262	623	197	30	295	66	69	7	21	0	0	0	0	0
70900	Schwaz	59549	38960	38496	464	7111	13460	8050	1191	4396	2546	1351	168	223	0	0	0	0	0
70901	Achenkirch	1574	868	858	10	118	334	198	25	51	94	30	5	3	0	0	0	0	0
70902	Aschau im Zillertal	1311	764	750	14	106	362	127	33	59	45	12	1	5	0	0	0	0	0
70903	Brandberg	272	145	141	4	17	81	23	3	9	6	2	0	0	0	0	0	0	0
70904	Bruck am Ziller	797	528	521	7	81	219	112	18	38	36	17	0	0	0	0	0	0	0
70905	Buch in Tirol	1986	1245	1235	10	246	319	350	31	159	73	41	8	8	0	0	0	0	0
70907	Eben am Achensee	2021	1105	1093	12	176	385	249	48	135	58	39	0	3	0	0	0	0	0
70908	Finkenberg	1134	693	680	13	116	290	119	20	63	53	15	1	3	0	0	0	0	0
70909	Fügen	2713	1451	1434	17	253	427	416	48	129	119	33	2	7	0	0	0	0	0
70910	Fügenberg	1012	592	585	7	60	314	100	19	39	36	13	2	2	0	0	0	0	0
70911	Gallzein	460	311	304	7	39	116	78	5	29	27	8	1	1	0	0	0	0	0
70912	Gerlos	583	433	427	6	54	234	66	14	23	28	6	0	2	0	0	0	0	0
70913	Gerlosberg	368	203	203	0	16	106	49	9	6	15	1	1	0	0	0	0	0	0
70914	Hainzenberg	523	303	299	4	45	127	73	7	16	28	3	0	0	0	0	0	0	0
70915	Hart im Zillertal	1165	659	653	6	78	268	153	32	54	49	15	2	2	0	0	0	0	0
70916	Hippach	1085	580	572	8	64	307	102	14	32	36	13	1	3	0	0	0	0	0
70917	Jenbach	4940	2822	2788	34	749	509	766	83	332	216	101	14	18	0	0	0	0	0
70918	Kaltenbach	871	534	529	5	138	202	90	23	35	28	11	1	1	0	0	0	0	0
70920	Mayrhofen	2550	1381	1364	17	185	534	260	59	187	83	38	3	15	0	0	0	0	0
70921	Pill	901	560	552	8	74	228	124	8	67	20	28	2	1	0	0	0	0	0
70922	Ramsau im Zillertal	1191	680	676	4	123	267	144	20	58	47	16	0	1	0	0	0	0	0
70923	Ried im Zillertal	900	524	511	13	87	234	67	15	58	28	13	5	4	0	0	0	0	0
70924	Rohrberg	396	269	267	2	47	136	49	8	17	7	3	0	0	0	0	0	0	0
70925	Schlitters	1037	618	612	6	76	252	121	23	68	44	23	1	4	0	0	0	0	0
70926	Schwaz	9793	5733	5658	75	1301	1375	1228	110	883	369	294	45	53	0	0	0	0	0
70927	Schwendau	1197	669	659	10	78	302	133	24	51	49	17	2	3	0	0	0	0	0
70928	Stans	1524	1033	1016	17	202	289	225	35	135	76	44	6	4	0	0	0	0	0
70929	Steinberg am Rofan	222	139	133	6	18	85	14	2	5	4	5	0	0	0	0	0	0	0
70930	Strass im Zillertal	621	432	426	6	57	197	72	15	43	23	16	0	3	0	0	0	0	0
70931	Stumm	1414	796	788	8	159	312	134	20	71	66	20	2	4	0	0	0	0	0
70932	Stummerberg	646	358	354	4	30	207	77	15	11	12	2	0	0	0	0	0	0	0
70933	Terfens	1625	1092	1077	15	176	337	196	39	162	121	35	4	7	0	0	0	0	0
70934	Tux	1432	922	913	9	128	464	137	40	54	60	24	5	1	0	0	0	0	0
70935	Uderns	1252	738	735	3	215	229	158	21	50	36	21	3	2	0	0	0	0	0
70936	Vomp	3557	2242	2228	14	501	675	450	86	283	129	86	9	9	0	0	0	0	0
70937	Weer	1154	739	732	7	109	236	170	27	96	57	25	7	5	0	0	0	0	0
70938	Weerberg	1870	1172	1156	16	113	557	256	35	97	47	43	1	7	0	0	0	0	0
70939	Wiesing	1572	984	970	14	227	261	239	26	93	64	50	9	1	0	0	0	0	0
70940	Zell am Ziller	1369	710	708	2	147	263	160	19	55	40	16	2	6	0	0	0	0	0
70941	Zellberg	511	318	314	4	60	146	54	14	21	12	6	0	1	0	0	0	0	0
70999	Wahlkarten - Schwaz	0	3615	3575	40	642	1274	511	98	622	205	166	23	34	0	0	0	0	0
7A000	Innsbruck	88762	58556	57810	746	11456	12238	10367	1310	14015	2590	4527	785	522	0	0	0	0	0
7A099	Wahlkarten - Innsbruck	0	396	389	7	29	80	27	14	135	8	79	9	8	0	0	0	0	0
7B000	Innsbruck-Land	187465	127938	126390	1548	23377	39723	24918	3882	19488	7199	6249	769	785	0	0	0	0	0
7B099	Wahlkarten - Innsbruck-Land	0	276	271	5	40	57	29	7	91	8	35	2	2	0	0	0	0	0
7C000	Unterland	121008	81948	80940	1008	14610	26833	17025	2498	10399	5368	3297	394	516	0	0	0	0	0
7C099	Wahlkarten - Unterland	0	182	182	0	22	57	17	10	53	6	16	1	0	0	0	0	0	0
7D000	Oberland	99686	64824	63853	971	11287	25596	11605	1931	7255	3286	2211	282	400	0	0	0	0	0
7D099	Wahlkarten - Oberland	0	139	137	2	11	41	13	6	41	5	15	3	2	0	0	0	0	0
7	Osttirol	40121	26538	25964	574	4193	10364	4846	1031	2753	1411	1060	140	166	0	0	0	0	0
7E+99	Wahlkarten - Osttirol	0	145	143	2	22	32	16	5	44	2	17	0	5	0	0	0	0	0
80000	Vorarlberg	268723	177204	175216	1988	23021	46154	35407	4193	29807	9367	22888	869	1416	1094	0	490	510	0
80099	Wahlkarten - V, ungültig nicht zuordenbar	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80100	Bludenz	45443	30972	30596	376	4988	7820	6424	853	3931	1441	4341	145	254	240	0	67	92	0
80101	Bartholomäberg	1752	1085	1074	11	150	294	302	30	104	48	108	3	13	16	0	4	2	0
80102	Blons	224	162	160	2	7	97	24	4	8	3	17	0	0	0	0	0	0	0
80103	Bludenz	9668	5324	5260	64	1256	995	1083	135	713	204	731	43	47	33	0	5	15	0
80104	Bludesch	1504	923	912	11	179	165	231	36	123	42	101	8	15	9	0	1	2	0
80105	Brand	475	312	310	2	10	127	75	8	26	11	51	0	0	1	0	0	1	0
80106	Bürs	2271	1363	1345	18	345	274	278	41	178	39	162	10	8	3	0	4	3	0
80107	Bürserberg	406	229	228	1	29	69	44	6	26	20	29	0	3	1	0	0	1	0
80108	Dalaas	1172	792	784	8	115	115	137	18	52	26	313	2	1	2	0	1	2	0
80109	Fontanella	327	229	228	1	3	168	21	5	7	9	12	0	0	3	0	0	0	0
80110	Gaschurn	1199	708	703	5	88	216	173	22	64	63	63	7	2	5	0	0	0	0
80111	Innerbraz	746	493	486	7	105	97	85	3	59	16	113	2	4	0	0	1	1	0
80112	Klösterle	536	359	358	1	48	91	68	8	12	14	116	1	0	0	0	0	0	0
80113	Lech	1129	538	532	6	36	280	38	15	41	18	98	1	3	1	0	0	1	0
80114	Lorüns	211	137	134	3	15	50	26	3	9	5	22	1	1	1	0	1	0	0
80115	Ludesch	2364	1320	1305	15	160	273	299	40	224	61	210	4	11	12	0	5	6	0
80116	Nenzing	4490	2672	2632	40	302	517	779	66	320	176	405	10	28	17	0	5	7	0
80117	Nüziders	3691	2352	2323	29	514	507	398	56	341	71	377	6	22	17	0	9	5	0
80118	Raggal	621	427	424	3	22	213	52	11	49	29	37	1	2	7	0	1	0	0
80119	St. Anton im Montafon	550	353	344	9	52	94	74	12	47	13	42	3	1	0	0	4	2	0
80120	St. Gallenkirch	1736	958	937	21	205	243	264	24	54	59	64	3	6	9	0	0	6	0
80121	St. Gerold	271	195	195	0	11	88	25	10	26	5	26	0	0	4	0	0	0	0
80122	Schruns	2801	1527	1509	18	193	401	365	50	219	80	173	5	6	7	0	6	4	0
80123	Silbertal	676	446	440	6	74	140	130	19	19	14	37	0	1	1	0	0	5	0
80124	Sonntag	543	385	379	6	11	224	40	14	21	9	32	0	1	25	0	1	1	0
80125	Stallehr	195	127	122	5	17	39	32	4	7	3	18	0	1	0	0	0	1	0
80126	Thüringen	1602	1022	1012	10	115	263	189	37	161	54	152	4	10	20	0	0	7	0
80127	Thüringerberg	524	362	356	6	26	150	55	15	37	17	48	1	4	2	0	0	1	0
80128	Tschagguns	1743	1006	994	12	125	271	246	46	123	48	103	7	11	9	0	5	0	0
80129	Vandans	2016	1155	1144	11	181	218	323	35	134	83	142	5	12	5	0	3	3	0
80199	Wahlkarten - Bludenz	0	4011	3966	45	594	1141	568	80	727	201	539	18	41	30	0	11	16	0
80200	Bregenz	90785	60471	59778	693	7343	18414	11690	1318	9560	3163	6940	266	431	321	0	186	146	0
80201	Alberschwende	2384	1609	1589	20	92	588	349	42	221	70	186	2	15	16	0	4	4	0
80202	Andelsbuch	1745	1078	1057	21	56	514	136	17	177	40	106	1	3	0	0	4	3	0
80203	Au	1354	844	835	9	29	356	159	17	72	53	135	1	4	7	0	1	1	0
80204	Bezau	1373	823	813	10	35	398	129	18	96	22	98	2	3	7	0	0	5	0
80205	Bildstein	557	357	356	1	21	153	67	13	34	20	36	4	4	1	0	2	1	0
80206	Bizau	769	514	510	4	15	231	96	8	67	22	71	0	0	0	0	0	0	0
80207	Bregenz	19178	10258	10145	113	2174	2067	2094	202	1712	528	1101	65	89	47	0	41	25	0
80208	Buch	445	351	348	3	22	144	97	11	35	14	20	0	3	1	0	0	1	0
80209	Damüls	247	197	192	5	2	138	32	4	5	2	8	0	1	0	0	0	0	0
80210	Doren	783	512	509	3	21	251	93	21	58	22	38	0	2	1	0	2	0	0
80211	Egg	2627	1669	1633	36	73	716	255	33	236	97	194	1	9	13	0	3	3	0
80212	Eichenberg	270	199	197	2	5	124	11	1	27	10	17	0	2	0	0	0	0	0
80213	Fußach	2616	1512	1499	13	217	315	385	40	239	76	184	7	13	11	0	7	5	0
80214	Gaißau	1233	702	698	4	66	215	182	20	90	45	67	3	4	2	0	1	3	0
80215	Hard	9088	4962	4921	41	931	993	1015	130	825	297	642	23	30	14	0	13	8	0
80216	Hittisau	1368	860	849	11	49	385	161	22	103	31	86	0	7	2	0	2	1	0
80217	Höchst	5409	2883	2851	32	297	792	651	81	440	201	332	9	20	17	0	5	6	0
80218	Hörbranz	4616	2704	2673	31	373	695	612	60	363	190	314	14	23	5	0	17	7	0
80219	Hohenweiler	902	497	485	12	50	180	80	4	81	19	51	3	8	6	0	1	2	0
80220	Kennelbach	1366	782	774	8	136	202	174	15	101	44	80	10	2	8	0	1	1	0
80221	Krumbach	752	505	495	10	36	193	102	13	59	36	41	1	2	10	0	1	1	0
80222	Langen bei Bregenz	995	694	688	6	34	273	160	31	65	35	78	1	4	4	0	1	2	0
80223	Langenegg	799	533	527	6	24	244	71	19	55	32	68	4	1	5	0	2	2	0
80224	Lauterach	6828	3840	3798	42	542	870	913	86	582	241	486	18	25	14	0	13	8	0
80225	Lingenau	1042	695	681	14	26	325	75	16	107	34	73	1	7	11	0	3	3	0
80226	Lochau	4109	2268	2247	21	360	562	442	48	388	129	268	9	20	12	0	5	4	0
80227	Mellau	984	597	585	12	25	235	140	17	60	28	70	1	3	6	0	0	0	0
80228	Mittelberg	2418	1186	1179	7	86	479	282	23	167	52	67	2	8	10	0	0	3	0
80229	Möggers	380	259	259	0	22	130	48	5	17	7	26	0	2	1	0	1	0	0
80230	Reuthe	434	235	235	0	20	86	63	6	28	1	29	1	0	0	0	0	1	0
80231	Riefensberg	691	436	429	7	12	235	78	14	33	16	34	0	4	1	0	0	2	0
80232	Schnepfau	354	210	207	3	10	100	32	6	18	10	28	0	1	2	0	0	0	0
80233	Schoppernau	704	541	534	7	16	273	103	5	27	14	89	0	1	3	0	2	1	0
80234	Schröcken	149	95	95	0	7	56	14	1	6	2	8	0	1	0	0	0	0	0
80235	Schwarzach	2783	1772	1746	26	199	431	332	55	314	97	272	13	11	13	0	5	4	0
80236	Schwarzenberg	1352	910	902	8	32	439	116	13	118	36	136	3	4	1	0	3	1	0
80237	Sibratsgfäll	316	235	229	6	6	160	27	2	12	6	10	0	2	4	0	0	0	0
80238	Sulzberg	1239	884	866	18	43	427	142	11	94	32	99	1	2	12	0	2	1	0
80239	Warth	136	96	96	0	5	55	21	0	3	4	7	0	0	0	0	1	0	0
80240	Wolfurt	5990	3618	3563	55	404	1025	710	84	596	202	447	26	25	18	0	17	9	0
80299	Wahlkarten - Bregenz	0	7549	7483	66	770	2359	1041	104	1829	346	838	40	66	36	0	26	28	0
80300	Dornbirn	59175	37200	36853	347	4725	8456	8163	854	6550	1989	5197	182	311	249	0	90	87	0
80301	Dornbirn	33428	18853	18694	159	2595	4109	3908	438	3304	1030	2838	101	166	116	0	46	43	0
80302	Hohenems	10694	5495	5437	58	711	1164	1552	105	793	314	666	27	42	36	0	14	13	0
80303	Lustenau	15053	8059	7975	84	939	1953	1963	219	1205	430	1084	26	62	66	0	17	11	0
80399	Wahlkarten - Dornbirn	0	4793	4747	46	480	1230	740	92	1248	215	609	28	41	31	0	13	20	0
80400	Feldkirch	73320	47890	47330	560	5924	11357	9093	1159	9495	2754	6269	264	408	279	0	145	183	0
80401	Altach	4786	2762	2731	31	320	613	528	70	556	166	404	12	27	22	0	6	7	0
80402	Düns	298	214	213	1	8	72	40	2	46	10	24	1	0	6	0	2	2	0
80403	Dünserberg	114	72	70	2	3	37	11	0	10	1	6	0	0	0	0	0	2	0
80404	Feldkirch	22348	12457	12285	172	1729	2603	2387	327	2511	748	1627	81	105	77	0	35	55	0
80405	Frastanz	4315	2256	2234	22	319	550	520	53	348	114	276	14	5	14	0	8	13	0
80406	Fraxern	518	371	366	5	11	132	83	7	52	19	54	1	4	2	0	1	0	0
80407	Göfis	2376	1518	1507	11	143	364	311	42	269	81	249	13	15	14	0	3	3	0
80408	Götzis	7761	4484	4436	48	656	992	925	108	806	236	604	14	45	13	0	12	25	0
80409	Klaus	2256	1366	1352	14	149	396	217	24	298	80	158	6	15	3	0	4	2	0
80410	Koblach	3309	1872	1850	22	218	414	370	57	351	134	263	6	12	12	0	2	11	0
80411	Laterns	535	361	356	5	13	143	80	9	27	21	55	2	2	3	0	1	0	0
80412	Mäder	2739	1585	1569	16	219	282	403	45	204	127	254	9	11	4	0	5	6	0
80413	Meiningen	1487	888	878	10	128	199	214	21	146	59	83	5	10	6	0	5	2	0
80414	Rankweil	8340	4566	4503	63	657	981	836	110	936	287	585	23	34	22	0	15	17	0
80415	Röns	236	137	137	0	6	62	32	1	24	4	6	0	1	0	0	1	0	0
80416	Röthis	1421	820	809	11	69	238	143	19	174	46	99	1	14	1	0	2	3	0
80417	Satteins	1968	1195	1186	9	145	334	246	35	190	50	157	5	8	10	0	2	4	0
80418	Schlins	1594	921	910	11	134	281	182	17	125	42	113	3	6	6	0	0	1	0
80419	Schnifis	597	344	340	4	23	133	64	14	48	12	39	0	0	5	0	1	1	0
80420	Sulz	1784	1191	1182	9	152	281	191	24	230	68	199	9	14	4	0	6	4	0
80421	Übersaxen	471	321	320	1	7	147	74	3	42	16	28	0	1	0	0	1	1	0
80422	Viktorsberg	303	210	208	2	14	85	43	4	22	8	20	0	9	3	0	0	0	0
80423	Weiler	1462	879	870	9	97	199	180	24	169	60	121	5	6	3	0	2	4	0
80424	Zwischenwasser	2302	1351	1337	14	129	344	310	37	227	82	168	9	12	5	0	10	4	0
80499	Wahlkarten - Feldkirch	0	5749	5681	68	575	1475	703	106	1684	283	677	45	52	44	0	21	16	0
8A000	Vorarlberg Nord	149960	98052	97010	1042	12095	26935	19873	2178	16265	5161	12211	459	748	574	0	278	233	0
8A099	Wahlkarten - Vorarlberg Nord	0	381	379	2	27	65	20	6	155	9	74	11	6	4	0	2	0	0
8B000	Vorarlberg Süd	118763	79147	78206	941	10926	19219	15534	2015	13542	4206	10677	410	668	520	0	212	277	0
8B099	Wahlkarten - Vorarlberg Süd	0	285	280	5	14	42	17	3	116	11	67	1	6	1	0	0	2	0
90000	Wien	1156888	806697	795182	11515	251623	115316	163501	18940	130492	31028	60812	13187	7842	0	1494	0	0	947
90099	Wahlkarten - W, ungültig nicht zuordenbar	0	106	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90101	Innere Stadt	12407	6171	6105	66	1187	1677	631	142	1021	300	1007	84	42	0	12	0	0	2
90199	Wahlkarten - Wien  1.,Innere Stadt	0	2493	2477	16	395	902	165	64	453	125	336	22	12	0	3	0	0	0
90201	Leopoldstadt	60141	33185	32741	444	10816	3642	5809	644	6911	1220	2339	834	387	0	85	0	0	54
