GKZ	Gebiet	Wahlberechtigte	StimmenAbgegeben	StimmenGueltig	StimmenUngueltig	SPÖ	ÖVP	FPÖ	GRÜNE	NEOS	PILZ	GILT	FLÖ	KPÖ	WEIßE	SLP	EUAUS	M	CPÖ	NBZ	ODP
70601	Faggen	274	180	179	1	24	100	37	4	8	5	1	0	0	0	0	0	0	0	0	0
70602	Fendels	211	153	151	2	16	100	25	1	7	1	0	0	0	1	0	0	0	0	0	0
70603	Fiss	712	483	479	4	32	312	65	5	41	9	11	1	1	2	0	0	0	0	0	0
70604	Fliess	2327	1631	1619	12	363	730	403	25	60	21	6	0	9	2	0	0	0	0	0	0
70605	Flirsch	766	540	531	9	140	202	117	12	33	16	2	1	7	1	0	0	0	0	0	0
70606	Galtür	593	432	427	5	18	267	101	8	18	9	3	1	0	2	0	0	0	0	0	0
70607	Grins	1097	737	731	6	178	307	152	18	47	14	8	2	4	1	0	0	0	0	0	0
70608	Ischgl	1220	777	771	6	27	499	189	3	43	5	3	0	2	0	0	0	0	0	0	0
70609	Kappl	2088	1545	1533	12	111	967	375	13	44	16	3	2	2	0	0	0	0	0	0	0
70610	Kaunerberg	327	221	220	1	30	138	31	4	12	3	0	0	1	1	0	0	0	0	0	0
70611	Kaunertal	461	353	345	8	46	232	25	3	31	3	2	0	3	0	0	0	0	0	0	0
70612	Kauns	399	261	259	2	26	159	51	9	8	3	0	0	3	0	0	0	0	0	0	0
70613	Ladis	412	219	215	4	18	99	58	7	16	9	4	3	1	0	0	0	0	0	0	0
70614	Landeck	5639	3611	3586	25	1019	1192	818	144	260	91	32	4	21	5	0	0	0	0	0	0
70615	Nauders	1125	768	759	9	102	398	198	11	30	12	2	1	2	3	0	0	0	0	0	0
70616	Pettneu am Arlberg	1124	731	723	8	156	315	152	20	57	19	0	0	3	1	0	0	0	0	0	0
70617	Pfunds	1969	1335	1324	11	217	661	335	26	42	20	11	2	5	5	0	0	0	0	0	0
70618	Pians	613	464	462	2	93	212	93	12	30	15	3	0	3	1	0	0	0	0	0	0
70619	Prutz	1309	874	864	10	189	339	183	49	51	21	12	6	7	7	0	0	0	0	0	0
70620	Ried im Oberinntal	924	553	551	2	91	294	87	15	27	20	12	0	5	0	0	0	0	0	0	0
70621	St. Anton am Arlberg	1770	1087	1075	12	128	577	154	40	127	29	12	3	4	1	0	0	0	0	0	0
70622	Schönwies	1318	937	931	6	324	307	185	20	53	31	6	1	3	1	0	0	0	0	0	0
70623	See	940	655	651	4	66	359	188	4	17	6	8	0	3	0	0	0	0	0	0	0
70624	Serfaus	861	571	566	5	46	344	87	21	46	14	2	1	3	2	0	0	0	0	0	0
70625	Spiss	96	54	53	1	2	24	22	1	1	2	1	0	0	0	0	0	0	0	0	0
70626	Stanz bei Landeck	478	345	339	6	91	133	58	13	27	13	0	0	3	1	0	0	0	0	0	0
70627	Strengen	964	693	684	9	206	276	143	9	25	17	2	0	5	1	0	0	0	0	0	0
70628	Tobadill	406	279	278	1	45	138	71	5	7	4	5	1	1	1	0	0	0	0	0	0
70629	Tösens	566	322	315	7	32	156	85	7	16	12	4	0	3	0	0	0	0	0	0	0
70630	Zams	2681	1822	1808	14	451	714	336	73	141	66	10	3	6	8	0	0	0	0	0	0
70699	Wahlkarten - Landeck	0	2864	2849	15	536	1291	465	145	244	105	30	3	18	12	0	0	0	0	0	0
70700	Lienz	39710	29565	29221	344	4855	13482	7087	942	1483	951	213	37	106	65	0	0	0	0	0	0
70701	Abfaltersbach	485	366	358	8	37	236	57	4	17	4	2	0	0	1	0	0	0	0	0	0
70702	Ainet	770	511	507	4	61	224	159	16	20	20	5	1	1	0	0	0	0	0	0	0
70703	Amlach	366	250	248	2	35	94	88	7	12	8	4	0	0	0	0	0	0	0	0	0
70704	Anras	1000	702	691	11	89	396	150	16	28	12	0	0	0	0	0	0	0	0	0	0
70705	Assling	1478	1071	1054	17	143	612	189	27	39	30	5	2	4	3	0	0	0	0	0	0
70706	Außervillgraten	647	471	466	5	66	296	73	5	14	8	3	0	1	0	0	0	0	0	0	0
70707	Dölsach	1860	1265	1244	21	232	491	358	37	67	37	10	2	6	4	0	0	0	0	0	0
70708	Gaimberg	675	496	490	6	53	256	104	15	34	25	1	0	0	2	0	0	0	0	0	0
70709	Hopfgarten in Defereggen	615	402	394	8	30	254	80	7	14	2	6	1	0	0	0	0	0	0	0	0
70710	Innervillgraten	745	518	517	1	51	350	87	1	12	12	2	1	1	0	0	0	0	0	0	0
70711	Iselsberg-Stronach	474	319	315	4	43	143	85	15	15	11	2	0	1	0	0	0	0	0	0	0
70712	Kals am Großglockner	940	598	595	3	48	359	149	9	13	11	3	0	3	0	0	0	0	0	0	0
70713	Kartitsch	653	424	424	0	26	307	64	6	9	10	0	0	2	0	0	0	0	0	0	0
70714	Lavant	259	185	184	1	25	80	58	1	14	3	2	0	0	1	0	0	0	0	0	0
70715	Leisach	600	401	396	5	77	176	89	14	18	15	2	0	5	0	0	0	0	0	0	0
70716	Lienz	9584	5765	5709	56	1502	1936	1330	218	333	274	60	10	27	19	0	0	0	0	0	0
70717	Matrei in Osttirol	3866	2575	2546	29	250	1093	919	57	151	55	9	1	8	3	0	0	0	0	0	0
70718	Nikolsdorf	701	482	473	9	70	242	95	23	22	12	5	0	2	2	0	0	0	0	0	0
70719	Nußdorf-Debant	2668	1788	1767	21	426	627	485	64	93	56	8	2	3	3	0	0	0	0	0	0
70720	Oberlienz	1234	824	818	6	104	415	193	32	27	30	11	0	1	5	0	0	0	0	0	0
70721	Obertilliach	567	375	369	6	19	239	81	6	10	9	0	1	1	3	0	0	0	0	0	0
70723	Prägraten am Großvenediger	962	606	597	9	30	335	198	9	17	6	0	0	0	2	0	0	0	0	0	0
70724	St. Jakob in Defereggen	712	418	414	4	45	259	77	2	15	12	2	0	2	0	0	0	0	0	0	0
70725	St. Johann im Walde	228	165	163	2	19	102	29	0	5	5	2	0	1	0	0	0	0	0	0	0
70726	St. Veit in Defereggen	552	336	332	4	29	186	89	3	12	10	0	1	2	0	0	0	0	0	0	0
70727	Schlaiten	393	269	267	2	25	131	78	3	13	10	3	1	1	2	0	0	0	0	0	0
70728	Sillian	1683	1145	1134	11	182	608	235	20	62	14	9	2	2	0	0	0	0	0	0	0
70729	Strassen	642	462	456	6	63	265	80	15	22	9	0	0	2	0	0	0	0	0	0	0
70731	Thurn	519	382	371	11	45	194	67	20	27	11	3	0	2	2	0	0	0	0	0	0
70732	Tristach	1121	790	784	6	141	352	178	21	51	24	12	2	1	2	0	0	0	0	0	0
70733	Untertilliach	183	112	110	2	12	68	20	0	6	1	1	1	1	0	0	0	0	0	0	0
70734	Virgen	1740	1100	1081	19	129	440	443	11	35	11	4	2	4	2	0	0	0	0	0	0
70735	Heinfels	788	526	514	12	59	296	110	9	23	14	3	0	0	0	0	0	0	0	0	0
70799	Wahlkarten - Lienz	0	3466	3433	33	689	1420	590	249	233	180	34	7	22	9	0	0	0	0	0	0
70800	Reutte	22739	16741	16563	178	2940	7435	3949	655	897	444	101	20	84	38	0	0	0	0	0	0
70801	Bach	479	314	309	5	35	139	98	3	16	12	3	0	3	0	0	0	0	0	0	0
70802	Berwang	408	284	284	0	39	150	68	6	16	5	0	0	0	0	0	0	0	0	0	0
70803	Biberwier	436	314	312	2	51	157	88	4	7	3	1	0	0	1	0	0	0	0	0	0
70804	Bichlbach	545	382	380	2	81	182	69	7	22	8	3	4	2	2	0	0	0	0	0	0
70805	Breitenwang	1087	613	604	9	151	206	123	50	38	28	3	1	3	1	0	0	0	0	0	0
70806	Ehenbichl	636	386	384	2	80	158	96	13	17	18	1	0	1	0	0	0	0	0	0	0
70807	Ehrwald	1752	1120	1105	15	173	487	312	33	55	24	10	1	7	3	0	0	0	0	0	0
70808	Elbigenalp	663	467	462	5	47	234	132	9	26	9	2	0	2	1	0	0	0	0	0	0
70809	Elmen	291	208	205	3	28	117	38	9	8	2	0	0	1	2	0	0	0	0	0	0
70810	Forchach	193	138	134	4	19	55	52	1	5	1	1	0	0	0	0	0	0	0	0	0
70811	Grän	376	253	248	5	11	165	43	2	22	2	3	0	0	0	0	0	0	0	0	0
70812	Gramais	33	24	24	0	1	17	3	2	0	0	0	1	0	0	0	0	0	0	0	0
70813	Häselgehr	530	341	334	7	33	165	96	6	19	11	2	0	2	0	0	0	0	0	0	0
70814	Heiterwang	399	245	244	1	31	119	69	4	9	7	0	1	2	2	0	0	0	0	0	0
70815	Hinterhornbach	70	54	54	0	0	45	6	1	2	0	0	0	0	0	0	0	0	0	0	0
70816	Höfen	929	595	588	7	102	262	158	18	35	9	2	1	1	0	0	0	0	0	0	0
70817	Holzgau	306	212	211	1	23	110	60	5	10	2	1	0	0	0	0	0	0	0	0	0
70818	Jungholz	100	65	65	0	3	52	6	4	0	0	0	0	0	0	0	0	0	0	0	0
70819	Kaisers	58	39	38	1	5	16	6	1	6	3	0	0	0	1	0	0	0	0	0	0
70820	Lechaschau	1465	894	885	9	209	325	245	39	33	22	5	0	6	1	0	0	0	0	0	0
70821	Lermoos	779	484	480	4	39	252	113	13	41	13	4	1	4	0	0	0	0	0	0	0
70822	Musau	283	175	173	2	44	92	24	0	8	3	0	1	1	0	0	0	0	0	0	0
70823	Namlos	65	43	43	0	2	27	13	0	1	0	0	0	0	0	0	0	0	0	0	0
70824	Nesselwängle	324	206	204	2	20	114	42	8	14	1	0	1	2	2	0	0	0	0	0	0
70825	Pfafflar	86	44	44	0	7	26	5	3	3	0	0	0	0	0	0	0	0	0	0	0
70826	Pflach	922	555	543	12	121	217	144	18	27	12	1	0	3	0	0	0	0	0	0	0
70827	Pinswang	287	190	185	5	30	86	38	13	11	5	0	0	0	2	0	0	0	0	0	0
70828	Reutte	4243	2310	2288	22	646	784	531	94	126	75	10	5	14	3	0	0	0	0	0	0
70829	Schattwald	302	173	170	3	15	101	25	8	14	6	1	0	0	0	0	0	0	0	0	0
70830	Stanzach	348	210	208	2	31	87	56	8	16	10	0	0	0	0	0	0	0	0	0	0
70831	Steeg	536	351	345	6	20	191	94	11	20	4	0	0	0	5	0	0	0	0	0	0
70832	Tannheim	703	430	425	5	38	241	101	14	19	8	3	0	0	1	0	0	0	0	0	0
70833	Vils	1078	657	651	6	112	330	138	17	29	18	0	1	5	1	0	0	0	0	0	0
70834	Vorderhornbach	206	147	147	0	19	86	28	7	4	3	0	0	0	0	0	0	0	0	0	0
70835	Wängle	690	473	465	8	86	200	121	12	27	12	4	1	2	0	0	0	0	0	0	0
70836	Weißenbach am Lech	959	599	592	7	131	207	198	14	15	16	3	0	5	3	0	0	0	0	0	0
70837	Zöblen	172	97	95	2	3	62	19	4	3	4	0	0	0	0	0	0	0	0	0	0
70899	Wahlkarten - Reutte	0	2649	2635	14	454	1171	491	194	173	88	38	1	18	7	0	0	0	0	0	0
70900	Schwaz	60658	45292	44870	422	8065	18359	12937	1312	2118	1373	306	91	216	93	0	0	0	0	0	0
70901	Achenkirch	1577	949	939	10	115	457	278	6	48	18	13	2	1	1	0	0	0	0	0	0
70902	Aschau im Zillertal	1353	822	815	7	108	400	247	12	28	14	6	0	0	0	0	0	0	0	0	0
70903	Brandberg	275	190	188	2	15	106	56	4	3	3	1	0	0	0	0	0	0	0	0	0
70904	Bruck am Ziller	838	606	603	3	63	304	198	5	17	11	2	2	1	0	0	0	0	0	0	0
70905	Buch in Tirol	1990	1431	1411	20	278	467	493	43	64	40	17	0	8	1	0	0	0	0	0	0
70907	Eben am Achensee	2078	1267	1257	10	191	545	354	45	71	43	5	1	1	1	0	0	0	0	0	0
70908	Finkenberg	1111	741	732	9	105	379	174	14	32	17	8	2	0	1	0	0	0	0	0	0
70909	Fügen	2787	1737	1726	11	271	715	552	34	78	58	7	4	3	4	0	0	0	0	0	0
70910	Fügenberg	1031	634	633	1	69	330	196	13	6	12	3	3	1	0	0	0	0	0	0	0
70911	Gallzein	485	337	334	3	41	141	125	5	11	10	1	0	0	0	0	0	0	0	0	0
70912	Gerlos	602	406	406	0	50	240	88	4	12	5	4	2	0	1	0	0	0	0	0	0
70913	Gerlosberg	370	235	232	3	17	126	77	0	9	2	0	0	0	1	0	0	0	0	0	0
70914	Hainzenberg	536	370	368	2	52	190	102	5	10	5	0	2	2	0	0	0	0	0	0	0
70915	Hart im Zillertal	1182	749	742	7	92	365	221	10	26	18	3	5	1	1	0	0	0	0	0	0
70916	Hippach	1094	662	654	8	50	387	175	4	14	15	2	1	4	2	0	0	0	0	0	0
70917	Jenbach	4913	3024	2996	28	826	783	968	108	152	99	21	4	27	8	0	0	0	0	0	0
70918	Kaltenbach	908	580	572	8	123	222	187	16	11	6	2	0	2	3	0	0	0	0	0	0
70920	Mayrhofen	2559	1537	1527	10	245	695	374	48	98	44	11	4	4	4	0	0	0	0	0	0
70921	Pill	917	652	644	8	79	259	245	11	20	19	9	1	0	1	0	0	0	0	0	0
70922	Ramsau im Zillertal	1196	747	738	9	104	339	221	18	29	22	1	2	2	0	0	0	0	0	0	0
70923	Ried im Zillertal	933	584	579	5	84	303	135	17	25	12	3	0	0	0	0	0	0	0	0	0
70924	Rohrberg	416	302	301	1	46	145	96	3	3	6	1	1	0	0	0	0	0	0	0	0
70925	Schlitters	1056	665	658	7	91	288	218	18	24	12	3	1	2	1	0	0	0	0	0	0
70926	Schwaz	9941	6404	6321	83	1493	1968	1837	259	392	244	48	9	46	25	0	0	0	0	0	0
70927	Schwendau	1217	801	790	11	72	402	254	8	21	18	5	5	3	2	0	0	0	0	0	0
70928	Stans	1590	1176	1162	14	241	450	342	32	52	33	4	0	4	4	0	0	0	0	0	0
70929	Steinberg am Rofan	209	148	148	0	14	89	37	1	2	3	1	0	1	0	0	0	0	0	0	0
70930	Strass im Zillertal	638	436	430	6	70	199	102	9	21	13	2	3	11	0	0	0	0	0	0	0
70931	Stumm	1435	884	871	13	170	395	228	17	29	27	2	2	0	1	0	0	0	0	0	0
70932	Stummerberg	659	409	408	1	39	233	123	1	7	3	0	2	0	0	0	0	0	0	0	0
70933	Terfens	1629	1174	1165	9	201	468	327	42	62	44	7	4	9	1	0	0	0	0	0	0
70934	Tux	1417	1018	999	19	120	561	228	16	53	11	5	1	4	0	0	0	0	0	0	0
70935	Uderns	1323	912	902	10	175	341	311	10	35	19	6	1	1	3	0	0	0	0	0	0
70936	Vomp	3748	2540	2521	19	551	895	732	90	138	78	13	7	13	4	0	0	0	0	0	0
70937	Weer	1202	825	821	4	156	300	268	20	31	28	7	1	8	2	0	0	0	0	0	0
70938	Weerberg	1949	1329	1320	9	134	677	406	21	50	22	8	1	1	0	0	0	0	0	0	0
70939	Wiesing	1630	1135	1125	10	261	357	359	31	45	57	4	2	8	1	0	0	0	0	0	0
70940	Zell am Ziller	1346	735	730	5	125	328	192	13	32	32	6	0	2	0	0	0	0	0	0	0
70941	Zellberg	518	349	342	7	44	162	107	3	12	7	1	2	4	0	0	0	0	0	0	0
70999	Wahlkarten - Schwaz	0	5790	5760	30	1084	2348	1304	296	345	243	64	14	42	20	0	0	0	0	0	0
80000	Vorarlberg	272916	197127	195885	1242	34961	67982	47837	14137	17666	5804	2023	371	1301	433	0	0	221	425	2724	0
80099	Wahlkarten - Vorarlberg	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8A000	Vorarlberg Nord	152295	109024	108379	645	18711	38934	25908	7707	9556	3231	974	163	682	226	0	0	113	186	1988	0
8A099	Wahlkarten - Vorarlberg Nord	0	606	602	4	138	123	38	101	91	73	14	0	18	3	0	0	1	1	1	0
8B000	Vorarlberg Süd	120621	88101	87506	595	16250	29048	21929	6430	8110	2573	1049	208	619	207	0	0	108	239	736	0
8B099	Wahlkarten - Vorarlberg Süd	0	442	439	3	99	88	45	67	83	36	6	0	14	1	0	0	0	0	0	0
80100	Bludenz	45446	33426	33188	238	6719	11347	8740	1614	2860	861	311	95	197	89	0	0	37	105	213	0
80101	Bartholomäberg	1741	1095	1090	5	177	373	396	27	77	19	7	6	2	1	0	0	1	3	1	0
80102	Blons	227	158	157	1	3	105	22	2	21	2	1	0	1	0	0	0	0	0	0	0
80103	Bludenz	9616	5512	5466	46	1548	1430	1445	248	394	174	49	12	48	11	0	0	5	15	87	0
80104	Bludesch	1531	961	956	5	210	270	272	51	68	19	15	3	9	7	0	0	2	3	27	0
80105	Brand	491	294	293	1	34	139	71	8	22	13	3	0	1	2	0	0	0	0	0	0
80106	Bürs	2310	1331	1323	8	421	349	330	50	84	40	10	3	10	2	0	0	3	4	17	0
80107	Bürserberg	425	253	250	3	26	105	83	11	16	4	4	0	1	0	0	0	0	0	0	0
80108	Dalaas	1143	770	766	4	155	208	206	17	149	15	12	0	1	1	0	0	1	0	1	0
80109	Fontanella	342	247	247	0	5	182	36	6	15	1	0	0	1	0	0	0	1	0	0	0
80110	Gaschurn	1154	675	669	6	108	255	228	13	43	8	1	5	1	6	0	0	1	0	0	0
80111	Innerbraz	742	472	471	1	131	139	106	23	61	5	2	1	3	0	0	0	0	0	0	0
80112	Klösterle	510	302	299	3	56	106	70	3	53	6	3	1	0	1	0	0	0	0	0	0
80113	Lech	1128	440	434	6	33	257	45	12	72	5	7	0	3	0	0	0	0	0	0	0
80114	Lorüns	203	133	130	3	19	51	39	4	11	6	0	0	0	0	0	0	0	0	0	0
80115	Ludesch	2372	1397	1386	11	243	402	410	87	141	35	26	3	10	5	0	0	2	8	14	0
80116	Nenzing	4585	2837	2820	17	447	805	1043	124	222	70	34	10	15	12	0	0	1	6	31	0
80117	Nüziders	3699	2327	2311	16	644	721	482	124	210	68	23	5	12	8	0	0	1	5	8	0
80118	Raggal	632	412	410	2	39	236	70	20	28	6	5	2	0	1	0	0	0	3	0	0
80119	St. Anton im Montafon	516	344	337	7	64	129	89	19	22	6	1	0	5	1	0	0	1	0	0	0
80120	St. Gallenkirch	1714	1011	1006	5	187	343	374	15	61	9	3	6	4	1	0	0	0	3	0	0
80121	St. Gerold	280	175	174	1	17	87	46	6	13	2	3	0	0	0	0	0	0	0	0	0
80122	Schruns	2740	1592	1568	24	277	591	414	77	129	46	11	6	6	2	0	0	2	4	3	0
80123	Silbertal	671	470	464	6	65	196	176	7	14	4	2	0	0	0	0	0	0	0	0	0
80124	Sonntag	519	369	364	5	21	247	37	11	27	4	2	2	2	0	0	0	0	11	0	0
80125	Stallehr	211	143	141	2	29	63	31	2	12	1	1	0	1	1	0	0	0	0	0	0
80126	Thüringen	1632	978	972	6	185	327	248	64	84	29	8	1	9	0	0	0	4	4	9	0
80127	Thüringerberg	550	376	375	1	38	199	76	15	38	7	1	0	0	0	0	0	1	0	0	0
80128	Tschagguns	1730	1026	1022	4	162	387	315	33	61	32	6	10	5	5	0	0	2	3	1	0
80129	Vandans	2032	1223	1213	10	227	394	427	30	81	27	6	11	1	6	0	0	0	0	3	0
80199	Wahlkarten - Bludenz	0	6103	6074	29	1148	2251	1153	505	631	198	65	8	46	16	0	0	9	33	11	0
80200	Bregenz	92113	66766	66346	420	11235	25568	15103	4488	5653	1870	625	101	395	121	0	0	69	119	999	0
80201	Alberschwende	2432	1702	1686	16	151	803	382	106	163	44	14	2	4	3	0	0	2	2	10	0
80202	Andelsbuch	1796	1255	1242	13	136	610	191	93	146	32	15	1	6	1	0	0	1	0	10	0
80203	Au	1360	894	886	8	44	501	191	31	97	11	6	0	1	0	0	0	0	3	1	0
80204	Bezau	1380	823	821	2	85	433	142	23	101	16	5	3	1	2	0	0	1	1	8	0
80205	Bildstein	588	403	402	1	41	184	112	15	31	11	3	1	2	0	0	0	1	1	0	0
80206	Bizau	778	510	510	0	42	270	101	23	64	4	2	0	1	0	0	0	1	0	2	0
80207	Bregenz	19394	11094	11005	89	2932	2989	2577	763	718	399	108	22	78	20	0	0	17	24	358	0
80208	Buch	462	341	340	1	22	157	91	18	38	5	4	1	2	0	0	0	1	1	0	0
80209	Damüls	225	147	147	0	8	102	23	3	9	2	0	0	0	0	0	0	0	0	0	0
80210	Doren	748	545	536	9	39	309	110	24	35	6	11	0	1	1	0	0	0	0	0	0
80211	Egg	2707	1753	1742	11	135	875	354	113	190	35	12	1	6	6	0	0	2	7	6	0
80212	Eichenberg	266	185	182	3	10	132	14	5	9	5	4	1	1	1	0	0	0	0	0	0
80213	Fußach	2626	1626	1619	7	321	501	517	75	99	28	11	5	8	6	0	0	3	0	45	0
80214	Gaißau	1316	797	793	4	128	301	233	29	56	15	13	0	1	1	0	0	1	1	14	0
80215	Hard	9264	5429	5406	23	1146	1621	1391	364	425	186	64	5	41	13	0	0	6	4	140	0
80216	Hittisau	1413	891	884	7	97	429	189	52	79	15	10	1	4	0	0	0	0	1	7	0
80217	Höchst	5620	2963	2952	11	446	1072	801	183	244	59	35	3	17	5	0	0	3	6	78	0
80218	Hörbranz	4550	2850	2824	26	508	1030	795	143	167	66	27	9	18	6	0	0	5	5	45	0
80219	Hohenweiler	899	558	558	0	99	246	113	36	31	18	3	0	4	2	0	0	1	4	1	0
80220	Kennelbach	1379	856	848	8	181	269	230	47	71	25	6	1	5	2	0	0	0	3	8	0
80221	Krumbach	766	526	522	4	60	233	143	24	35	14	4	0	0	2	0	0	2	5	0	0
80222	Langen bei Bregenz	1052	749	742	7	77	369	207	20	50	10	7	0	0	1	0	0	1	0	0	0
80223	Langenegg	807	556	551	5	44	297	134	14	39	9	6	1	4	0	0	0	1	2	0	0
80224	Lauterach	7079	4401	4375	26	756	1458	1280	253	343	105	33	9	31	11	0	0	4	3	89	0
80225	Lingenau	1085	769	760	9	89	414	119	43	61	23	3	0	1	4	0	0	1	2	0	0
80226	Lochau	4096	2237	2224	13	465	764	461	169	177	86	14	5	9	6	0	0	3	3	62	0
80227	Mellau	959	586	586	0	52	254	165	30	63	8	4	1	1	0	0	0	2	0	6	0
80228	Mittelberg	2404	1180	1173	7	147	525	246	104	106	18	18	0	2	1	0	0	0	6	0	0
80229	Möggers	397	295	294	1	23	170	66	10	16	6	0	1	1	0	0	0	0	1	0	0
80230	Reuthe	448	251	249	2	27	114	64	7	22	5	3	0	1	0	0	0	0	0	6	0
80231	Riefensberg	712	486	480	6	36	253	128	15	40	4	2	0	1	0	0	0	0	1	0	0
80232	Schnepfau	342	229	229	0	17	114	45	30	19	4	0	0	0	0	0	0	0	0	0	0
80233	Schoppernau	698	511	506	5	28	288	114	6	65	4	0	0	1	0	0	0	0	0	0	0
80234	Schröcken	151	63	63	0	0	46	6	2	6	2	1	0	0	0	0	0	0	0	0	0
80235	Schwarzach	2855	1833	1823	10	296	706	386	131	211	53	19	2	10	3	0	0	0	0	6	0
80236	Schwarzenberg	1375	880	875	5	63	460	156	46	120	22	3	0	1	0	0	0	0	2	2	0
80237	Sibratsgfäll	321	215	212	3	10	146	27	12	13	1	1	0	0	0	0	0	0	2	0	0
80238	Sulzberg	1267	907	901	6	86	528	147	36	75	14	2	1	9	1	0	0	0	2	0	0
80239	Warth	139	86	85	1	6	51	22	1	4	0	1	0	0	0	0	0	0	0	0	0
80240	Wolfurt	5957	3855	3824	31	597	1525	892	248	317	86	31	7	27	6	0	0	3	10	75	0
80299	Wahlkarten - Bregenz	0	10529	10489	40	1785	4019	1738	1141	1098	414	120	18	95	17	0	0	7	17	20	0
80300	Dornbirn	60182	41652	41431	221	7338	13243	10767	3118	3812	1288	335	62	269	102	0	0	43	66	988	0
80301	Dornbirn	33910	20181	20074	107	3909	6263	5172	1445	1856	587	161	35	138	49	0	0	13	26	420	0
80302	Hohenems	10881	5936	5894	42	955	1763	1902	362	362	181	50	7	30	13	0	0	9	10	250	0
80303	Lustenau	15391	8536	8485	51	1287	2746	2493	508	786	225	58	15	40	22	0	0	13	19	273	0
80399	Wahlkarten - Dornbirn	0	6999	6978	21	1187	2471	1200	803	808	295	66	5	61	18	0	0	8	11	45	0
80400	Feldkirch	75175	54233	53879	354	9432	17613	13144	4749	5167	1676	732	113	408	117	0	0	71	134	523	0
80401	Altach	4890	2994	2976	18	471	1034	767	268	232	63	44	4	26	9	0	0	7	9	42	0
80402	Düns	306	224	223	1	28	91	48	22	16	6	7	1	1	0	0	0	0	3	0	0
80403	Dünserberg	119	77	76	1	5	38	23	4	3	0	1	0	2	0	0	0	0	0	0	0
80404	Feldkirch	22916	13055	12966	89	2550	3776	3346	1059	1279	437	154	27	108	26	0	0	14	39	151	0
80405	Frastanz	4331	2556	2536	20	387	875	711	168	188	65	25	6	19	11	0	0	4	11	66	0
80406	Fraxern	519	342	341	1	27	169	78	21	22	8	5	4	6	1	0	0	0	0	0	0
80407	Göfis	2513	1575	1569	6	280	547	392	106	165	40	19	4	8	1	0	0	4	3	0	0
80408	Götzis	7981	4764	4740	24	899	1427	1255	425	404	132	74	9	30	5	0	0	8	7	65	0
80409	Klaus	2291	1447	1435	12	244	512	301	125	166	36	28	1	8	5	0	0	0	5	4	0
80410	Koblach	3433	2065	2051	14	303	673	557	154	216	55	43	6	13	8	0	0	2	4	17	0
80411	Laterns	526	338	331	7	14	178	76	10	36	5	11	1	0	0	0	0	0	0	0	0
80412	Mäder	2833	1726	1715	11	288	506	568	90	135	35	22	4	10	2	0	0	4	5	46	0
80413	Meiningen	1593	1015	1010	5	163	313	336	71	71	24	22	1	2	3	0	0	0	1	3	0
80414	Rankweil	8385	4947	4897	50	939	1491	1194	480	440	142	49	11	45	8	0	0	7	7	84	0
80415	Röns	254	177	177	0	24	77	50	11	5	7	2	0	0	1	0	0	0	0	0	0
80416	Röthis	1491	886	883	3	110	317	204	85	116	24	14	3	6	0	0	0	1	1	2	0
80417	Satteins	2046	1309	1302	7	239	448	345	82	116	28	17	6	11	3	0	0	1	3	3	0
80418	Schlins	1610	1008	1000	8	226	355	231	59	73	22	16	2	5	3	0	0	2	1	5	0
80419	Schnifis	597	374	370	4	43	168	83	17	44	7	3	1	3	0	0	0	0	1	0	0
80420	Sulz	1849	1182	1178	4	217	406	267	112	103	31	17	1	7	3	0	0	1	1	12	0
80421	Übersaxen	497	321	314	7	13	138	110	17	26	5	2	0	1	1	0	0	0	1	0	0
80422	Viktorsberg	310	214	213	1	24	102	48	11	16	9	1	0	2	0	0	0	0	0	0	0
80423	Weiler	1501	929	917	12	141	344	222	65	88	22	13	2	11	4	0	0	2	1	2	0
80424	Zwischenwasser	2384	1535	1527	8	218	570	383	113	155	39	20	6	8	3	0	0	1	6	5	0
80499	Wahlkarten - Feldkirch	0	9173	9132	41	1579	3058	1549	1174	1052	434	123	13	76	20	0	0	13	25	16	0
90000	Wien	1154184	878574	871672	6902	300664	188273	186088	51398	56323	65498	7677	846	11991	930	530	693	0	0	0	761
90099	Wahlkarten - Wien	0	144	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9A000	Wien Innen-Süd	108806	84369	83858	511	29167	18469	11793	7012	6948	7914	660	59	1598	92	46	43	0	0	0	57
9A099	Wahlkarten - Wien Innen-Süd	0	2026	2020	6	546	535	224	223	216	210	15	4	45	2	0	0	0	0	0	0
9B000	Wien Innen-West	96347	78523	78189	334	25290	19159	7771	7978	7549	8170	539	56	1505	56	31	47	0	0	0	38
9B099	Wahlkarten - Wien Innen-West	0	2243	2236	7	583	643	200	235	305	228	9	2	28	1	0	2	0	0	0	0
9C000	Wien Innen-Ost	107757	78856	78211	645	30435	13356	14931	6066	4525	6352	697	94	1423	96	78	65	0	0	0	93
9C099	Wahlkarten - Wien Innen-Ost	0	1753	1747	6	535	368	261	187	172	162	19	5	29	4	0	5	0	0	0	0
9D000	Wien Süd	226187	161632	160051	1581	60624	28153	45786	5561	6721	9093	1487	178	1816	165	125	175	0	0	0	167
9D099	Wahlkarten - Wien Süd	0	2594	2579	15	797	562	603	137	175	221	27	2	41	4	4	3	0	0	0	3
