GKZ	Gebiet	Wahlberechtigte	StimmenAbgegeben	StimmenGueltig	StimmenUngueltig	ÖVP	SPÖ	FPÖ	NEOS	JETZT	GRÜNE	KPÖ	WANDL	BZÖ	BIER	CPÖ	GILT	SLP
61013	Großklein	1883	1150	1144	6	548	142	291	53	11	90	5	4	0	0	0	0	0
61016	Heimschuh	1616	1035	1022	13	475	149	263	39	12	72	9	3	0	0	0	0	0
61017	Hengsberg	1183	697	685	12	300	121	167	35	9	51	1	1	0	0	0	0	0
61019	Kitzeck im Sausal	1036	646	635	11	296	127	127	36	9	37	3	0	0	0	0	0	0
61020	Lang	1070	712	703	9	402	92	116	36	6	43	6	2	0	0	0	0	0
61021	Lebring-Sankt Margarethen	1680	1020	1011	9	412	217	207	66	12	81	12	4	0	0	0	0	0
61024	Oberhaag	1702	1107	1098	9	564	180	271	37	6	36	3	1	0	0	0	0	0
61027	Ragnitz	1257	784	779	5	399	97	199	29	8	37	6	4	0	0	0	0	0
61030	Sankt Andrä-Höch	1470	933	916	17	416	128	268	30	17	47	8	2	0	0	0	0	0
61032	Sankt Johann im Saggautal	1693	1037	1025	12	524	126	281	31	10	44	7	2	0	0	0	0	0
61033	Sankt Nikolai im Sausal	1900	1146	1130	16	537	176	250	64	10	81	8	4	0	0	0	0	0
61043	Tillmitsch	2752	1629	1621	8	639	332	418	87	21	112	9	3	0	0	0	0	0
61045	Wagna	4721	2667	2633	34	931	649	620	146	28	235	19	5	0	0	0	0	0
61049	Ehrenhausen an der Weinstraße	1981	1122	1105	17	469	231	263	50	8	70	10	4	0	0	0	0	0
61050	Gamlitz	2646	1704	1693	11	798	275	430	79	19	81	7	4	0	0	0	0	0
61051	Gleinstätten	2350	1465	1447	18	703	220	346	65	8	97	7	1	0	0	0	0	0
61052	Heiligenkreuz am Waasen	2241	1439	1421	18	631	151	367	91	28	129	21	3	0	0	0	0	0
61053	Leibnitz	9471	5165	5123	42	1936	1057	1182	309	89	498	38	14	0	0	0	0	0
61054	Leutschach an der Weinstraße	3048	1763	1739	24	918	176	481	52	11	89	9	3	0	0	0	0	0
61055	Sankt Georgen an der Stiefing	1225	797	792	5	387	112	133	51	7	94	6	2	0	0	0	0	0
61056	Sankt Veit in der Südsteiermark	3317	2028	2010	18	1129	223	435	103	8	97	9	6	0	0	0	0	0
61057	Schwarzautal	1900	1180	1166	14	676	97	266	49	2	65	8	3	0	0	0	0	0
61058	Straß in Steiermark	3671	2130	2113	17	868	423	563	105	23	116	11	4	0	0	0	0	0
61059	Wildon	4218	2360	2342	18	948	461	517	134	34	215	22	11	0	0	0	0	0
61099	Wahlkarten - Leibnitz	0	8665	8596	69	3737	1446	1561	635	111	1018	53	35	0	0	0	0	0
61100	Leoben	48192	35049	34712	337	11456	10143	6487	2250	638	2927	672	139	0	0	0	0	0
61101	Eisenerz	3468	1996	1969	27	554	851	312	56	35	100	60	1	0	0	0	0	0
61105	Kalwang	825	515	509	6	255	104	79	29	7	32	2	1	0	0	0	0	0
61106	Kammern im Liesingtal	1326	847	835	12	379	182	167	42	10	48	6	1	0	0	0	0	0
61107	Kraubath an der Mur	1131	668	661	7	277	140	143	45	6	44	4	2	0	0	0	0	0
61108	Leoben	18457	9707	9592	115	2817	2782	1931	725	212	844	247	34	0	0	0	0	0
61109	Mautern in Steiermark	1502	1035	1029	6	570	200	141	43	16	48	7	4	0	0	0	0	0
61110	Niklasdorf	1923	1178	1169	9	341	399	262	59	16	77	11	4	0	0	0	0	0
61111	Proleb	1318	803	794	9	282	241	131	62	10	56	8	4	0	0	0	0	0
61112	Radmer	485	317	316	1	142	102	43	12	4	10	2	1	0	0	0	0	0
61113	Sankt Michael in Obersteiermark	2444	1565	1545	20	479	501	332	61	29	110	24	9	0	0	0	0	0
61114	Sankt Peter-Freienstein	1929	1116	1103	13	390	293	268	45	10	73	19	5	0	0	0	0	0
61115	Sankt Stefan ob Leoben	1625	1007	996	11	356	316	191	40	11	61	17	4	0	0	0	0	0
61116	Traboch	1167	723	718	5	309	166	155	28	11	38	4	7	0	0	0	0	0
61118	Vordernberg	790	471	470	1	97	237	91	12	1	20	11	1	0	0	0	0	0
61119	Wald am Schoberpaß	462	291	287	4	154	73	43	7	0	8	2	0	0	0	0	0	0
61120	Trofaiach	9340	5662	5609	53	1845	1630	1130	301	133	432	120	18	0	0	0	0	0
61199	Wahlkarten - Leoben	0	7148	7110	38	2209	1926	1068	683	127	926	128	43	0	0	0	0	0
61200	Liezen	62618	45819	45296	523	18786	9921	8073	3131	661	4084	468	172	0	0	0	0	0
61203	Aigen im Ennstal	2185	1372	1350	22	583	229	335	74	15	100	9	5	0	0	0	0	0
61204	Altaussee	1534	761	751	10	293	213	59	82	16	68	19	1	0	0	0	0	0
61205	Altenmarkt bei Sankt Gallen	661	446	435	11	155	170	44	22	8	31	3	2	0	0	0	0	0
61206	Ardning	1032	728	721	7	262	200	165	30	15	43	5	1	0	0	0	0	0
61207	Bad Aussee	3659	1939	1919	20	742	471	195	193	43	230	34	11	0	0	0	0	0
61213	Gröbming	2249	1221	1205	16	574	200	253	76	7	86	4	5	0	0	0	0	0
61215	Grundlsee	1010	567	553	14	267	119	41	45	10	60	7	4	0	0	0	0	0
61217	Haus	1913	1114	1093	21	585	141	212	60	11	71	6	7	0	0	0	0	0
61222	Lassing	1450	821	811	10	390	117	187	46	15	53	2	1	0	0	0	0	0
61236	Ramsau am Dachstein	2149	1302	1290	12	705	87	259	114	13	97	5	10	0	0	0	0	0
61243	Selzthal	1239	766	756	10	214	356	91	23	6	52	9	5	0	0	0	0	0
61247	Trieben	2644	1555	1533	22	388	549	370	63	24	106	31	2	0	0	0	0	0
61251	Wildalpen	411	286	281	5	111	121	29	6	4	7	2	1	0	0	0	0	0
61252	Wörschach	919	633	624	9	292	116	80	45	7	71	12	1	0	0	0	0	0
61253	Admont	4092	2331	2307	24	846	645	417	138	39	199	15	8	0	0	0	0	0
61254	Aich	1015	691	686	5	437	59	117	29	6	36	1	1	0	0	0	0	0
61255	Bad Mitterndorf	3850	2095	2079	16	876	356	458	165	32	160	27	5	0	0	0	0	0
61256	Gaishorn am See	1087	693	681	12	269	167	132	42	7	50	11	3	0	0	0	0	0
61257	Irdning-Donnersbachtal	3385	1935	1911	24	885	244	452	126	28	160	12	4	0	0	0	0	0
61258	Landl	2346	1525	1496	29	511	579	238	65	18	68	15	2	0	0	0	0	0
61259	Liezen	5918	3246	3212	34	1210	852	574	193	67	271	31	14	0	0	0	0	0
61260	Michaelerberg-Pruggern	869	578	576	2	333	88	96	20	8	29	2	0	0	0	0	0	0
61261	Mitterberg-Sankt Martin	1537	923	914	9	490	126	169	59	6	55	6	3	0	0	0	0	0
61262	Öblarn	1557	892	880	12	389	188	173	60	7	56	5	2	0	0	0	0	0
61263	Rottenmann	4010	2374	2342	32	788	618	536	105	35	193	62	5	0	0	0	0	0
61264	Sankt Gallen	1428	878	863	15	401	229	130	40	7	51	3	2	0	0	0	0	0
61265	Schladming	5065	2647	2622	25	1244	341	555	207	33	215	14	13	0	0	0	0	0
61266	Sölk	1254	753	745	8	402	113	158	27	12	26	7	0	0	0	0	0	0
61267	Stainach-Pürgg	2150	1167	1150	17	530	247	185	55	28	92	10	3	0	0	0	0	0
61299	Wahlkarten - Liezen	0	9580	9510	70	3614	1980	1363	921	134	1348	99	51	0	0	0	0	0
61400	Murau	23117	17868	17652	216	8582	3434	3231	974	185	1122	82	42	0	0	0	0	0
61410	Mühlen	746	551	538	13	220	153	104	22	3	35	0	1	0	0	0	0	0
61413	Niederwölz	476	297	294	3	153	58	50	17	1	13	2	0	0	0	0	0	0
61425	St. Peter am Kammersberg	1701	1038	1032	6	513	278	143	46	9	40	3	0	0	0	0	0	0
61428	Schöder	783	501	498	3	250	108	85	22	3	26	3	1	0	0	0	0	0
61437	Krakau	1205	809	802	7	466	130	147	30	7	18	2	2	0	0	0	0	0
61438	Murau	2977	1642	1625	17	840	248	260	99	23	138	9	8	0	0	0	0	0
61439	Neumarkt in der Steiermark	4154	2332	2303	29	977	427	560	129	34	157	14	5	0	0	0	0	0
61440	Oberwölz	2475	1574	1551	23	900	237	263	66	15	59	5	6	0	0	0	0	0
61441	Ranten	987	665	658	7	403	99	91	30	7	27	0	1	0	0	0	0	0
61442	Sankt Georgen am Kreischberg	1406	782	778	4	414	102	167	35	7	49	4	0	0	0	0	0	0
61443	Sankt Lambrecht	1510	920	913	7	408	239	153	48	8	53	3	1	0	0	0	0	0
61444	Scheifling	1754	959	952	7	410	190	229	55	9	50	5	4	0	0	0	0	0
61445	Stadl-Predlitz	1394	880	867	13	372	254	173	36	5	24	3	0	0	0	0	0	0
61446	Teufenbach-Katsch	1549	929	909	20	399	196	183	62	11	46	8	4	0	0	0	0	0
61499	Wahlkarten - Murau	0	3989	3932	57	1857	715	623	277	43	387	21	9	0	0	0	0	0
61600	Voitsberg	42717	31038	30722	316	11194	7240	7167	1686	464	2477	384	110	0	0	0	0	0
61611	Krottendorf-Gaisfeld	2075	1323	1316	7	590	238	263	81	24	106	7	7	0	0	0	0	0
61612	Ligist	2719	1736	1719	17	673	309	432	100	18	166	16	5	0	0	0	0	0
61615	Mooskirchen	1797	1043	1032	11	486	136	241	69	9	70	17	4	0	0	0	0	0
61618	Rosental an der Kainach	1412	855	847	8	216	298	219	32	10	44	25	3	0	0	0	0	0
61621	Sankt Martin am Wöllmißberg	693	450	445	5	211	93	101	18	3	16	1	2	0	0	0	0	0
61624	Stallhofen	2586	1604	1580	24	699	196	460	76	21	108	14	6	0	0	0	0	0
61625	Voitsberg	7829	4540	4496	44	1297	1289	1128	220	76	394	81	11	0	0	0	0	0
61626	Bärnbach	4638	2822	2787	35	836	825	662	142	54	207	47	14	0	0	0	0	0
61627	Edelschrott	1477	849	842	7	450	124	181	30	18	33	4	2	0	0	0	0	0
61628	Geistthal-Södingberg	1295	782	773	9	367	147	195	17	4	41	2	0	0	0	0	0	0
61629	Hirschegg-Pack	889	572	565	7	320	70	124	28	5	14	3	1	0	0	0	0	0
61630	Kainach bei Voitsberg	1353	900	887	13	356	199	222	34	11	57	6	2	0	0	0	0	0
61631	Köflach	8247	5195	5136	59	1611	1409	1334	252	93	344	77	16	0	0	0	0	0
61632	Maria Lankowitz	2382	1433	1408	25	472	375	357	68	19	101	13	3	0	0	0	0	0
61633	Söding-Sankt Johann	3325	1864	1852	12	795	307	374	147	26	167	22	14	0	0	0	0	0
61699	Wahlkarten - Voitsberg	0	5070	5037	33	1815	1225	874	372	73	609	49	20	0	0	0	0	0
61700	Weiz	72629	55799	55130	669	24400	8985	10940	3276	678	6146	493	212	0	0	0	0	0
61701	Albersdorf-Prebuch	1663	1119	1112	7	463	151	243	91	20	128	13	3	0	0	0	0	0
61708	Fischbach	1273	935	919	16	429	155	237	52	9	27	3	7	0	0	0	0	0
61710	Floing	978	633	625	8	306	110	140	25	7	34	2	1	0	0	0	0	0
61711	Gasen	726	564	553	11	333	98	59	20	6	31	4	2	0	0	0	0	0
61716	Markt Hartmannsdorf	2381	1588	1568	20	740	134	344	117	30	187	12	4	0	0	0	0	0
61719	Hofstätten an der Raab	1797	1123	1112	11	492	129	229	74	19	154	8	7	0	0	0	0	0
61727	Ludersdorf-Wilfersdorf	1896	1152	1137	15	426	168	249	76	22	174	14	8	0	0	0	0	0
61728	Miesenbach bei Birkfeld	582	468	456	12	233	68	104	26	3	18	3	1	0	0	0	0	0
61729	Mitterdorf an der Raab	1720	1162	1142	20	519	206	209	60	18	107	17	6	0	0	0	0	0
61730	Mortantsch	1719	1209	1195	14	497	252	209	87	20	115	10	5	0	0	0	0	0
61731	Naas	1149	779	767	12	399	117	157	24	5	62	1	2	0	0	0	0	0
61740	Puch bei Weiz	1698	1088	1068	20	528	155	208	62	10	87	15	3	0	0	0	0	0
61741	Ratten	939	633	625	8	324	155	95	17	12	22	0	0	0	0	0	0	0
61743	Rettenegg	596	409	404	5	215	91	62	13	6	15	1	1	0	0	0	0	0
61744	St. Kathrein am Hauenstein	524	399	396	3	198	82	78	16	5	14	2	1	0	0	0	0	0
61745	Sankt Kathrein am Offenegg	908	635	624	11	346	99	110	20	3	40	3	3	0	0	0	0	0
61746	St. Margarethen an der Raab	3308	2147	2121	26	1003	263	440	114	25	253	12	11	0	0	0	0	0
61748	Sinabelkirchen	3363	2207	2176	31	973	231	639	87	23	201	11	11	0	0	0	0	0
61750	Strallegg	1553	1209	1199	10	677	163	272	46	3	29	6	3	0	0	0	0	0
61751	Thannhausen	1965	1314	1294	20	638	215	218	63	13	133	13	1	0	0	0	0	0
61756	Anger	3383	2338	2303	35	1135	416	420	107	18	190	13	4	0	0	0	0	0
61757	Birkfeld	4192	2763	2728	35	1364	358	681	103	20	179	18	5	0	0	0	0	0
61758	Fladnitz an der Teichalm	1478	1095	1080	15	591	102	240	53	4	80	7	3	0	0	0	0	0
61759	Gersdorf an der Feistritz	1399	1032	1021	11	564	61	261	41	12	75	6	1	0	0	0	0	0
61760	Gleisdorf	8469	4672	4627	45	1921	605	811	356	70	798	46	20	0	0	0	0	0
61761	Gutenberg-Stenzengreith	1455	941	930	11	351	202	178	48	15	128	8	0	0	0	0	0	0
61762	Ilztal	1784	1225	1212	13	592	134	271	74	13	112	9	7	0	0	0	0	0
61763	Passail	3495	2413	2389	24	1212	421	462	87	17	169	15	6	0	0	0	0	0
61764	Pischelsdorf am Kulm	3004	1971	1943	28	848	241	525	89	25	181	21	13	0	0	0	0	0
61765	Sankt Ruprecht an der Raab	4234	2676	2632	44	1135	306	641	184	32	303	19	12	0	0	0	0	0
61766	Weiz	8998	5268	5200	68	1665	1580	772	344	80	689	49	21	0	0	0	0	0
61799	Wahlkarten - Weiz	0	8632	8572	60	3283	1517	1376	700	113	1411	132	40	0	0	0	0	0
62000	Murtal	58084	42479	42071	408	15735	11767	7762	2322	667	3084	613	121	0	0	0	0	0
62007	Fohnsdorf	6457	3589	3559	30	1080	1146	791	173	63	202	94	10	0	0	0	0	0
62008	Gaal	1114	770	764	6	466	117	107	30	5	36	2	1	0	0	0	0	0
62010	Hohentauern	350	222	219	3	87	76	38	9	1	6	1	1	0	0	0	0	0
62014	Kobenz	1568	959	945	14	415	176	153	78	18	97	6	2	0	0	0	0	0
62021	Pusterwald	374	259	255	4	151	47	45	7	0	5	0	0	0	0	0	0	0
62026	Sankt Georgen ob Judenburg	706	441	436	5	213	94	56	29	5	34	5	0	0	0	0	0	0
62032	Sankt Peter ob Judenburg	898	619	613	6	333	113	88	28	12	33	5	1	0	0	0	0	0
62034	Seckau	1065	726	720	6	420	115	101	39	3	38	3	1	0	0	0	0	0
62036	Unzmarkt-Frauenburg	1115	680	674	6	276	165	143	36	3	42	7	2	0	0	0	0	0
62038	Zeltweg	5537	3086	3055	31	858	1049	696	146	53	180	59	14	0	0	0	0	0
62039	Lobmingtal	1504	897	887	10	366	221	168	47	9	67	7	2	0	0	0	0	0
62040	Judenburg	8068	4267	4221	46	1325	1316	866	227	78	312	84	13	0	0	0	0	0
62041	Knittelfeld	9073	4820	4765	55	1255	1704	1025	196	110	356	107	12	0	0	0	0	0
62042	Obdach	3159	1924	1902	22	1025	332	317	97	22	95	11	3	0	0	0	0	0
62043	Pöls-Oberkurzheim	2522	1414	1400	14	539	456	250	54	17	71	7	6	0	0	0	0	0
62044	Pölstal	2227	1410	1400	10	670	281	289	66	14	66	12	2	0	0	0	0	0
62045	Sankt Marein-Feistritz	1635	1043	1037	6	427	218	204	64	11	104	9	0	0	0	0	0	0
62046	Sankt Margarethen bei Knittelfeld	2250	1427	1406	21	622	336	244	76	26	84	15	3	0	0	0	0	0
62047	Spielberg	4430	2685	2665	20	931	837	524	115	44	163	43	8	0	0	0	0	0
62048	Weißkirchen in Steiermark	4032	2529	2504	25	1229	488	398	169	21	179	11	9	0	0	0	0	0
62099	Wahlkarten - Murtal	0	8712	8644	68	3047	2480	1259	636	152	914	125	31	0	0	0	0	0
62100	Bruck-Mürzzuschlag	79291	58705	58029	676	19627	17458	10525	3318	1083	4937	841	240	0	0	0	0	0
62105	Breitenau am Hochlantsch	1398	864	845	19	385	265	134	28	12	18	3	0	0	0	0	0	0
62115	Krieglach	4464	2630	2586	44	1010	574	511	179	45	218	28	21	0	0	0	0	0
62116	Langenwang	3301	1891	1870	21	845	359	375	124	20	124	18	5	0	0	0	0	0
62125	Pernegg an der Mur	1947	1292	1270	22	423	374	238	71	23	114	21	6	0	0	0	0	0
62128	Sankt Lorenzen im Mürztal	2931	1692	1675	17	621	419	312	122	38	145	13	5	0	0	0	0	0
62131	Spital am Semmering	1260	794	786	8	314	188	183	32	12	39	15	3	0	0	0	0	0
62132	Stanz im Mürztal	1530	987	977	10	422	291	164	40	10	38	10	2	0	0	0	0	0
62135	Turnau	1312	907	900	7	330	284	172	56	11	41	4	2	0	0	0	0	0
62138	Aflenz	2055	1254	1247	7	512	276	186	81	22	157	8	5	0	0	0	0	0
62139	Bruck an der Mur	12660	7256	7160	96	2297	2124	1314	420	143	706	120	36	0	0	0	0	0
62140	Kapfenberg	16522	8784	8704	80	2419	3026	1846	385	182	649	167	30	0	0	0	0	0
62141	Kindberg	6853	4013	3954	59	1369	1307	659	186	83	288	42	20	0	0	0	0	0
62142	Mariazell	3089	1822	1795	27	773	490	320	83	20	96	11	2	0	0	0	0	0
62143	Mürzzuschlag	6700	3612	3570	42	1025	1214	688	164	63	314	96	6	0	0	0	0	0
62144	Neuberg an der Mürz	2064	1238	1227	11	515	274	272	69	15	72	6	4	0	0	0	0	0
62145	Sankt Barbara im Mürztal	5582	3111	3069	42	973	1005	657	129	67	175	52	11	0	0	0	0	0
62146	Sankt Marein im Mürztal	2095	1301	1282	19	422	346	292	75	25	108	12	2	0	0	0	0	0
62147	Thörl	1943	1194	1175	19	368	434	210	51	12	82	16	2	0	0	0	0	0
62148	Tragöß-Sankt Katharein	1585	994	981	13	394	259	199	53	41	28	7	0	0	0	0	0	0
62199	Wahlkarten - Bruck-Mürzzuschlag	0	13069	12956	113	4210	3949	1793	970	239	1525	192	78	0	0	0	0	0
62200	Hartberg-Fürstenfeld	74303	58024	57361	663	28611	7196	12583	2947	596	4963	285	180	0	0	0	0	0
62202	Bad Blumau	1302	923	908	15	445	72	254	49	12	70	4	2	0	0	0	0	0
62205	Buch-St. Magdalena	1812	1293	1282	11	661	130	333	51	13	83	7	4	0	0	0	0	0
62206	Burgau	846	538	531	7	269	97	102	27	4	30	2	0	0	0	0	0	0
62209	Ebersdorf	1053	750	737	13	382	64	220	25	2	40	4	0	0	0	0	0	0
62211	Friedberg	2148	1416	1396	20	620	300	287	59	21	98	7	4	0	0	0	0	0
62214	Greinbach	1477	1080	1068	12	566	108	297	39	4	49	2	3	0	0	0	0	0
62216	Großsteinbach	1060	757	745	12	426	47	160	35	8	62	5	2	0	0	0	0	0
62219	Hartberg	5333	3151	3114	37	1458	327	600	215	41	440	22	11	0	0	0	0	0
62220	Hartberg Umgebung	1757	1263	1252	11	752	63	260	64	5	102	3	3	0	0	0	0	0
62226	Lafnitz	1141	823	809	14	335	188	205	30	6	42	2	1	0	0	0	0	0
62232	Ottendorf an der Rittschein	1302	810	802	8	422	92	184	38	3	53	6	4	0	0	0	0	0
62233	Pinggau	2555	1696	1669	27	845	223	417	74	21	81	6	2	0	0	0	0	0
62235	Pöllauberg	1724	1246	1237	9	744	120	251	37	7	69	6	3	0	0	0	0	0
62242	Sankt Jakob im Walde	866	606	601	5	372	80	96	18	5	25	5	0	0	0	0	0	0
62244	Sankt Johann in der Haide	1796	1173	1158	15	503	188	315	36	12	98	3	3	0	0	0	0	0
62245	Sankt Lorenzen am Wechsel	1261	895	880	15	464	110	188	57	6	51	2	2	0	0	0	0	0
62247	Schäffern	1098	823	808	15	515	54	173	30	4	27	3	2	0	0	0	0	0
62252	Söchau	1212	783	778	5	398	90	178	31	12	62	4	3	0	0	0	0	0
62256	Stubenberg	1830	1124	1108	16	589	123	228	50	17	97	3	1	0	0	0	0	0
62262	Wenigzell	1146	828	822	6	517	69	138	29	5	59	3	2	0	0	0	0	0
62264	Bad Waltersdorf	3125	2178	2135	43	1100	190	512	113	21	180	9	10	0	0	0	0	0
62265	Dechantskirchen	1699	1187	1167	20	569	234	214	55	10	78	1	6	0	0	0	0	0
62266	Feistritztal	1995	1259	1239	20	547	188	310	60	16	108	3	7	0	0	0	0	0
62267	Fürstenfeld	6929	4130	4097	33	1871	574	828	250	71	454	27	22	0	0	0	0	0
62268	Grafendorf bei Hartberg	2595	1834	1810	24	989	163	434	77	15	122	6	4	0	0	0	0	0
62269	Großwilfersdorf	1678	1078	1063	15	602	92	201	58	13	86	6	5	0	0	0	0	0
62270	Hartl	1768	1280	1265	15	706	94	351	34	9	65	4	2	0	0	0	0	0
62271	Ilz	3039	2060	2029	31	951	180	524	111	36	208	13	6	0	0	0	0	0
62272	Kaindorf	2416	1560	1547	13	806	132	365	81	19	131	8	5	0	0	0	0	0
62273	Loipersdorf bei Fürstenfeld	1544	1009	994	15	552	60	262	38	9	65	3	5	0	0	0	0	0
62274	Neudau	1036	661	653	8	219	233	119	23	13	43	2	1	0	0	0	0	0
62275	Pöllau	5088	3393	3363	30	1760	529	652	158	20	227	15	2	0	0	0	0	0
62276	Rohr bei Hartberg	1217	820	811	9	358	138	216	26	4	63	4	2	0	0	0	0	0
62277	Rohrbach an der Lafnitz	2256	1545	1521	24	646	317	399	61	15	70	9	4	0	0	0	0	0
62278	Vorau	3942	2761	2733	28	1529	261	665	110	13	134	17	4	0	0	0	0	0
62279	Waldbach-Mönichwald	1257	934	929	5	519	111	194	45	10	45	3	2	0	0	0	0	0
62299	Wahlkarten - Hartberg-Fürstenfeld	0	8357	8300	57	3604	1155	1451	653	94	1246	56	41	0	0	0	0	0
62300	Südoststeiermark	70451	52868	52306	562	26772	6204	11631	2738	556	3941	324	140	0	0	0	0	0
62311	Edelsbach bei Feldbach	1110	795	786	9	387	111	173	43	7	60	4	1	0	0	0	0	0
62314	Eichkögl	1060	692	681	11	321	71	193	21	13	48	11	3	0	0	0	0	0
62326	Halbenrain	1480	895	879	16	484	71	218	37	13	52	2	2	0	0	0	0	0
62330	Jagerberg	1383	895	885	10	507	62	236	28	7	37	7	1	0	0	0	0	0
62332	Kapfenstein	1281	860	853	7	476	82	208	24	5	54	2	2	0	0	0	0	0
62335	Klöch	1022	673	662	11	451	50	83	26	8	41	3	0	0	0	0	0	0
62343	Mettersdorf am Saßbach	1074	653	647	6	361	76	144	30	2	29	4	1	0	0	0	0	0
62347	Murfeld	1367	843	836	7	423	118	189	39	12	49	4	2	0	0	0	0	0
62368	Tieschen	1042	647	637	10	291	130	132	37	6	36	5	0	0	0	0	0	0
62372	Unterlamm	1053	673	665	8	371	52	198	14	8	15	4	3	0	0	0	0	0
62375	Bad Gleichenberg	4240	2323	2292	31	1119	323	508	109	22	184	20	7	0	0	0	0	0
62376	Bad Radkersburg	2500	1388	1377	11	670	216	257	85	22	116	7	4	0	0	0	0	0
62377	Deutsch Goritz	1526	1009	996	13	555	110	193	41	7	78	12	0	0	0	0	0	0
62378	Fehring	6032	3729	3663	66	1724	500	884	200	44	284	16	11	0	0	0	0	0
62379	Feldbach	10300	6283	6225	58	2915	899	1404	376	64	493	47	27	0	0	0	0	0
62380	Gnas	5057	3421	3375	46	1914	239	846	162	19	175	11	9	0	0	0	0	0
62381	Kirchbach-Zerlach	2721	1804	1790	14	939	148	446	88	26	128	11	4	0	0	0	0	0
62382	Kirchberg an der Raab	3713	2279	2259	20	1069	288	588	124	19	152	12	7	0	0	0	0	0
62383	Mureck	2856	1701	1686	15	842	249	368	99	24	92	11	1	0	0	0	0	0
62384	Paldau	2608	1674	1650	24	831	233	433	48	18	73	11	3	0	0	0	0	0
62385	Pirching am Traubenberg	2100	1335	1331	4	744	100	319	62	19	80	6	1	0	0	0	0	0
62386	Riegersburg	4135	2513	2489	24	1367	274	486	123	21	195	15	8	0	0	0	0	0
62387	Sankt Anna am Aigen	2042	1324	1306	18	801	97	285	41	9	70	2	1	0	0	0	0	0
62388	Sankt Peter am Ottersbach	2458	1502	1480	22	796	157	383	58	6	72	6	2	0	0	0	0	0
62389	Sankt Stefan im Rosental	3277	2260	2246	14	1179	245	522	105	27	150	13	5	0	0	0	0	0
62390	Straden	3014	1963	1940	23	1076	200	392	96	21	141	10	4	0	0	0	0	0
62399	Wahlkarten - Südoststeiermark	0	8734	8670	64	4159	1103	1543	622	107	1037	68	31	0	0	0	0	0
70000	Tirol	543044	390148	387159	2989	177351	50393	56867	34300	6751	56947	2159	1447	0	0	0	944	0
70099	Wahlkarten - Tirol (ungültig nicht zuordenbar)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7A000	Innsbruck	86625	61723	61289	434	17590	10357	8188	6878	1706	15387	693	346	0	0	0	144	0
7A099	Wahlkarten - Innsbruck	0	548	546	2	112	58	25	117	28	197	3	3	0	0	0	3	0
7B000	Innsbruck-Land	193217	140655	139603	1052	62028	18862	21771	12822	2359	20198	758	513	0	0	0	292	0
7B099	Wahlkarten - Innsbruck-Land	0	415	412	3	93	55	41	63	19	129	3	5	0	0	0	4	0
7C000	Unterland	122888	88942	88313	629	45075	10748	13330	6369	1204	10690	345	263	0	0	0	289	0
7C099	Wahlkarten - Unterland	0	249	247	2	84	19	32	46	3	54	4	3	0	0	0	2	0
7D000	Oberland	100778	70668	70081	587	37321	7921	9469	6054	1106	7543	258	239	0	0	0	170	0
7D099	Wahlkarten - Oberland	0	175	173	2	44	19	11	33	11	51	2	2	0	0	0	0	0
7E000	Osttirol	39536	28160	27873	287	15337	2505	4109	2177	376	3129	105	86	0	0	0	49	0
7E099	Wahlkarten - Osttirol	0	137	137	0	43	17	6	28	2	38	3	0	0	0	0	0	0
70100	Innsbruck Stadt	86625	61175	60743	432	17478	10299	8163	6761	1678	15190	690	343	0	0	0	141	0
70101	Innsbruck	86625	46195	45825	370	13638	8372	6976	4633	1373	9954	545	226	0	0	0	108	0
70199	Wahlkarten - Innsbruck Stadt	0	14980	14918	62	3840	1927	1187	2128	305	5236	145	117	0	0	0	33	0
70200	Imst	44604	30931	30675	256	15493	3256	4922	2655	530	3481	119	129	0	0	0	90	0
70201	Arzl im Pitztal	2364	1459	1440	19	753	171	226	120	34	127	2	5	0	0	0	2	0
70202	Haiming	3541	2046	2039	7	878	324	357	177	35	258	4	3	0	0	0	3	0
70203	Imst	7483	4117	4087	30	1730	647	690	363	68	547	20	16	0	0	0	6	0
70204	Imsterberg	627	395	388	7	205	53	77	23	3	25	1	1	0	0	0	0	0
70205	Jerzens	704	454	450	4	304	25	82	15	3	18	2	0	0	0	0	1	0
70206	Karres	507	335	330	5	166	38	88	18	3	15	0	0	0	0	0	2	0
70207	Karrösten	564	347	343	4	162	62	53	28	15	23	0	0	0	0	0	0	0
70208	Längenfeld	3444	2119	2099	20	1397	109	258	150	25	148	2	7	0	0	0	3	0
70209	Mieming	2819	1699	1679	20	813	147	244	201	29	219	7	13	0	0	0	6	0
70210	Mils bei Imst	467	322	322	0	133	37	49	64	5	32	1	0	0	0	0	1	0
70211	Mötz	931	480	477	3	222	58	77	40	10	65	1	2	0	0	0	2	0
70212	Nassereith	1663	999	992	7	558	96	176	63	13	70	8	1	0	0	0	7	0
70213	Obsteig	964	557	550	7	267	47	84	41	5	97	1	4	0	0	0	4	0
70214	Oetz	1764	1053	1042	11	584	79	136	103	21	111	3	4	0	0	0	1	0
70215	Rietz	1816	1080	1065	15	426	156	245	83	19	112	6	7	0	0	0	11	0
70216	Roppen	1343	803	792	11	397	141	105	54	5	78	5	4	0	0	0	3	0
70217	St. Leonhard im Pitztal	1078	630	626	4	480	13	89	17	1	24	0	2	0	0	0	0	0
