Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen
2021-07-24T09:30:00+02:00;8;Vorarlberg;3824126;268338;3555788
2021-07-24T09:30:00+02:00;9;Wien;14391665;8276911;6114754
2021-07-24T09:30:00+02:00;10;Österreich;63971146;14163895;49807251
2021-07-25T09:30:00+02:00;1;Burgenland;2448989;240273;2208716
2021-07-25T09:30:00+02:00;2;Kärnten;2547723;324091;2223632
2021-07-25T09:30:00+02:00;3;Niederösterreich;12720721;2062352;10658369
2021-07-25T09:30:00+02:00;4;Oberösterreich;10094478;766225;9328253
2021-07-25T09:30:00+02:00;5;Salzburg;3993181;427064;3566117
2021-07-25T09:30:00+02:00;6;Steiermark;8848634;792881;8055753
2021-07-25T09:30:00+02:00;7;Tirol;5389026;1013502;4375524
2021-07-25T09:30:00+02:00;8;Vorarlberg;3842369;268493;3573876
2021-07-25T09:30:00+02:00;9;Wien;14452112;8319467;6132645
2021-07-25T09:30:00+02:00;10;Österreich;64337233;14214348;50122885
2021-07-26T09:30:00+02:00;1;Burgenland;2457961;240584;2217377
2021-07-26T09:30:00+02:00;2;Kärnten;2547930;324298;2223632
2021-07-26T09:30:00+02:00;3;Niederösterreich;12771312;2069699;10701613
2021-07-26T09:30:00+02:00;4;Oberösterreich;10159709;766900;9392809
2021-07-26T09:30:00+02:00;5;Salzburg;4018368;427453;3590915
2021-07-26T09:30:00+02:00;6;Steiermark;8894333;793660;8100673
2021-07-26T09:30:00+02:00;7;Tirol;5396948;1014880;4382068
2021-07-26T09:30:00+02:00;8;Vorarlberg;3854991;268686;3586305
2021-07-26T09:30:00+02:00;9;Wien;14500388;8348769;6151619
2021-07-26T09:30:00+02:00;10;Österreich;64601940;14254929;50347011
2021-07-27T09:30:00+02:00;1;Burgenland;2467595;240724;2226871
2021-07-27T09:30:00+02:00;2;Kärnten;2597223;324530;2272693
2021-07-27T09:30:00+02:00;3;Niederösterreich;12815697;2072222;10743475
2021-07-27T09:30:00+02:00;4;Oberösterreich;10218447;767517;9450930
2021-07-27T09:30:00+02:00;5;Salzburg;4056730;430467;3626263
2021-07-27T09:30:00+02:00;6;Steiermark;8955580;796133;8159447
2021-07-27T09:30:00+02:00;7;Tirol;5405676;1016184;4389492
2021-07-27T09:30:00+02:00;8;Vorarlberg;3869090;268888;3600202
2021-07-27T09:30:00+02:00;9;Wien;14569778;8403414;6166364
2021-07-27T09:30:00+02:00;10;Österreich;64955816;14320079;50635737
2021-07-28T09:30:00+02:00;1;Burgenland;2480014;240965;2239049
2021-07-28T09:30:00+02:00;2;Kärnten;2737296;324908;2412388
2021-07-28T09:30:00+02:00;3;Niederösterreich;12863500;2075071;10788429
2021-07-28T09:30:00+02:00;4;Oberösterreich;10274309;773644;9500665
2021-07-28T09:30:00+02:00;5;Salzburg;4083847;432502;3651345
2021-07-28T09:30:00+02:00;6;Steiermark;9016091;798187;8217904
2021-07-28T09:30:00+02:00;7;Tirol;5412261;1017705;4394556
2021-07-28T09:30:00+02:00;8;Vorarlberg;3882551;269054;3613497
2021-07-28T09:30:00+02:00;9;Wien;14631891;8453689;6178202
2021-07-28T09:30:00+02:00;10;Österreich;65381760;14385725;50996035
2021-07-29T09:30:00+02:00;1;Burgenland;2489193;241171;2248022
2021-07-29T09:30:00+02:00;2;Kärnten;2739212;325270;2413942
2021-07-29T09:30:00+02:00;3;Niederösterreich;12918881;2078038;10840843
2021-07-29T09:30:00+02:00;4;Oberösterreich;10335971;774968;9561003
2021-07-29T09:30:00+02:00;5;Salzburg;4116569;434516;3682053
2021-07-29T09:30:00+02:00;6;Steiermark;9066752;798803;8267949
2021-07-29T09:30:00+02:00;7;Tirol;5464071;1019261;4444810
2021-07-29T09:30:00+02:00;8;Vorarlberg;3896921;269234;3627687
2021-07-29T09:30:00+02:00;9;Wien;14697491;8507227;6190264
2021-07-29T09:30:00+02:00;10;Österreich;65725061;14448488;51276573
2021-07-30T09:30:00+02:00;1;Burgenland;2498228;241374;2256854
2021-07-30T09:30:00+02:00;2;Kärnten;2882705;325542;2557163
2021-07-30T09:30:00+02:00;3;Niederösterreich;12975494;2081075;10894419
2021-07-30T09:30:00+02:00;4;Oberösterreich;10398995;776586;9622409
2021-07-30T09:30:00+02:00;5;Salzburg;4149240;437214;3712026
2021-07-30T09:30:00+02:00;6;Steiermark;9117514;799207;8318307
2021-07-30T09:30:00+02:00;7;Tirol;5487533;1021560;4465973
2021-07-30T09:30:00+02:00;8;Vorarlberg;3913604;269403;3644201
2021-07-30T09:30:00+02:00;9;Wien;14776429;8573421;6203008
2021-07-30T09:30:00+02:00;10;Österreich;66199742;14525382;51674360
2021-07-31T09:30:00+02:00;1;Burgenland;2514970;241474;2273496
2021-07-31T09:30:00+02:00;2;Kärnten;2895191;325795;2569396
2021-07-31T09:30:00+02:00;3;Niederösterreich;13033212;2084344;10948868
2021-07-31T09:30:00+02:00;4;Oberösterreich;10478249;778884;9699365
2021-07-31T09:30:00+02:00;5;Salzburg;4185256;437214;3748042
2021-07-31T09:30:00+02:00;6;Steiermark;9183605;799753;8383852
2021-07-31T09:30:00+02:00;7;Tirol;5498561;1024131;4474430
2021-07-31T09:30:00+02:00;8;Vorarlberg;3932134;269687;3662447
2021-07-31T09:30:00+02:00;9;Wien;14846127;8628851;6217276
2021-07-31T09:30:00+02:00;10;Österreich;66567305;14590133;51977172
2021-08-01T09:30:00+02:00;1;Burgenland;2525316;241713;2283603
2021-08-01T09:30:00+02:00;2;Kärnten;2902519;326002;2576517
2021-08-01T09:30:00+02:00;3;Niederösterreich;13095992;2087571;11008421
2021-08-01T09:30:00+02:00;4;Oberösterreich;10554777;779348;9775429
2021-08-01T09:30:00+02:00;5;Salzburg;4225881;442509;3783372
2021-08-01T09:30:00+02:00;6;Steiermark;9248191;800224;8447967
2021-08-01T09:30:00+02:00;7;Tirol;5508932;1025646;4483286
2021-08-01T09:30:00+02:00;8;Vorarlberg;3949440;269939;3679501
2021-08-01T09:30:00+02:00;9;Wien;14905695;8674551;6231144
2021-08-01T09:30:00+02:00;10;Österreich;66916743;14647503;52269240
2021-08-02T09:30:00+02:00;1;Burgenland;2532986;241921;2291065
2021-08-02T09:30:00+02:00;2;Kärnten;2902915;326398;2576517
2021-08-02T09:30:00+02:00;3;Niederösterreich;13179751;2090816;11088935
2021-08-02T09:30:00+02:00;4;Oberösterreich;10619481;782316;9837165
2021-08-02T09:30:00+02:00;5;Salzburg;4250646;443598;3807048
2021-08-02T09:30:00+02:00;6;Steiermark;9284259;800657;8483602
2021-08-02T09:30:00+02:00;7;Tirol;5518936;1026954;4491982
2021-08-02T09:30:00+02:00;8;Vorarlberg;3961420;270081;3691339
2021-08-02T09:30:00+02:00;9;Wien;14951518;8704412;6247106
2021-08-02T09:30:00+02:00;10;Österreich;67201912;14687153;52514759
2021-08-03T09:30:00+02:00;1;Burgenland;2543153;242126;2301027
2021-08-03T09:30:00+02:00;2;Kärnten;2907120;326780;2580340
2021-08-03T09:30:00+02:00;3;Niederösterreich;13235495;2093883;11141612
2021-08-03T09:30:00+02:00;4;Oberösterreich;10685155;783243;9901912
2021-08-03T09:30:00+02:00;5;Salzburg;4288787;445259;3843528
2021-08-03T09:30:00+02:00;6;Steiermark;9338471;801324;8537147
2021-08-03T09:30:00+02:00;7;Tirol;5528382;1028205;4500177
2021-08-03T09:30:00+02:00;8;Vorarlberg;3976846;270252;3706594
2021-08-03T09:30:00+02:00;9;Wien;14985021;8725260;6259761
2021-08-03T09:30:00+02:00;10;Österreich;67488430;14716332;52772098
2021-08-04T09:30:00+02:00;1;Burgenland;2550682;242270;2308412
2021-08-04T09:30:00+02:00;2;Kärnten;2908932;327062;2581870
2021-08-04T09:30:00+02:00;3;Niederösterreich;13284346;2097066;11187280
2021-08-04T09:30:00+02:00;4;Oberösterreich;10740863;784913;9955950
2021-08-04T09:30:00+02:00;5;Salzburg;4317832;447376;3870456
2021-08-04T09:30:00+02:00;6;Steiermark;9395109;801870;8593239
2021-08-04T09:30:00+02:00;7;Tirol;5537315;1030089;4507226
2021-08-04T09:30:00+02:00;8;Vorarlberg;3990600;270545;3720055
2021-08-04T09:30:00+02:00;9;Wien;15045879;8774825;6271054
2021-08-04T09:30:00+02:00;10;Österreich;67771558;14776016;52995542
2021-08-05T09:30:00+02:00;1;Burgenland;2558386;242569;2315817
2021-08-05T09:30:00+02:00;2;Kärnten;3046545;327418;2719127
2021-08-05T09:30:00+02:00;3;Niederösterreich;13346139;2100863;11245276
2021-08-05T09:30:00+02:00;4;Oberösterreich;10803193;786451;10016742
2021-08-05T09:30:00+02:00;5;Salzburg;4351539;449624;3901915
2021-08-05T09:30:00+02:00;6;Steiermark;9453147;813511;8639636
2021-08-05T09:30:00+02:00;7;Tirol;5559791;1031508;4528283
2021-08-05T09:30:00+02:00;8;Vorarlberg;4005664;270781;3734883
2021-08-05T09:30:00+02:00;9;Wien;15112334;8829708;6282626
2021-08-05T09:30:00+02:00;10;Österreich;68236738;14852433;53384305
2021-08-06T09:30:00+02:00;1;Burgenland;2566695;242781;2323914
2021-08-06T09:30:00+02:00;2;Kärnten;3046935;327808;2719127
2021-08-06T09:30:00+02:00;3;Niederösterreich;13393116;2104308;11288808
2021-08-06T09:30:00+02:00;4;Oberösterreich;10860034;787772;10072262
2021-08-06T09:30:00+02:00;5;Salzburg;4383628;452698;3930930
2021-08-06T09:30:00+02:00;6;Steiermark;9501102;817289;8683813
2021-08-06T09:30:00+02:00;7;Tirol;5569850;1033647;4536203
2021-08-06T09:30:00+02:00;8;Vorarlberg;4020521;270944;3749577
2021-08-06T09:30:00+02:00;9;Wien;15183652;8889189;6294463
2021-08-06T09:30:00+02:00;10;Österreich;68525533;14926436;53599097
2021-08-07T09:30:00+02:00;1;Burgenland;2577995;242918;2335077
2021-08-07T09:30:00+02:00;2;Kärnten;3059190;329341;2729849
2021-08-07T09:30:00+02:00;3;Niederösterreich;13461545;2107850;11353695
2021-08-07T09:30:00+02:00;4;Oberösterreich;10932246;789874;10142372
2021-08-07T09:30:00+02:00;5;Salzburg;4425367;456613;3968754
2021-08-07T09:30:00+02:00;6;Steiermark;9568400;820685;8747715
2021-08-07T09:30:00+02:00;7;Tirol;5592467;1036887;4555580
2021-08-07T09:30:00+02:00;8;Vorarlberg;4039944;271162;3768782
2021-08-07T09:30:00+02:00;9;Wien;15279536;8971580;6307956
2021-08-07T09:30:00+02:00;10;Österreich;68936690;15026910;53909780
2021-08-08T09:30:00+02:00;1;Burgenland;2588272;243068;2345204
2021-08-08T09:30:00+02:00;2;Kärnten;3059329;329480;2729849
2021-08-08T09:30:00+02:00;3;Niederösterreich;13532624;2111020;11421604
2021-08-08T09:30:00+02:00;4;Oberösterreich;11009949;790465;10219484
2021-08-08T09:30:00+02:00;5;Salzburg;4466674;458900;4007774
2021-08-08T09:30:00+02:00;6;Steiermark;9638965;823434;8815531
2021-08-08T09:30:00+02:00;7;Tirol;5604332;1038329;4566003
2021-08-08T09:30:00+02:00;8;Vorarlberg;4057687;271381;3786306
2021-08-08T09:30:00+02:00;9;Wien;15325371;9007143;6318228
2021-08-08T09:30:00+02:00;10;Österreich;69283203;15073220;54209983
2021-08-09T09:30:00+02:00;1;Burgenland;2596181;243233;2352948
2021-08-09T09:30:00+02:00;2;Kärnten;3059995;329710;2730285
2021-08-09T09:30:00+02:00;3;Niederösterreich;13586145;2113979;11472166
2021-08-09T09:30:00+02:00;4;Oberösterreich;11071913;791205;10280708
2021-08-09T09:30:00+02:00;5;Salzburg;4492570;460177;4032393
2021-08-09T09:30:00+02:00;6;Steiermark;9678241;825746;8852495
2021-08-09T09:30:00+02:00;7;Tirol;5614835;1039568;4575267
2021-08-09T09:30:00+02:00;8;Vorarlberg;4070505;271502;3799003
2021-08-09T09:30:00+02:00;9;Wien;15367560;9032610;6334950
2021-08-09T09:30:00+02:00;10;Österreich;69537945;15107730;54430215
2021-08-10T09:30:00+02:00;1;Burgenland;2614580;249486;2365094
2021-08-10T09:30:00+02:00;2;Kärnten;3061590;330028;2731562
2021-08-10T09:30:00+02:00;3;Niederösterreich;13638914;2117382;11521532
2021-08-10T09:30:00+02:00;4;Oberösterreich;11127656;794543;10333113
2021-08-10T09:30:00+02:00;5;Salzburg;4529397;461390;4068007
2021-08-10T09:30:00+02:00;6;Steiermark;9731220;826412;8904808
2021-08-10T09:30:00+02:00;7;Tirol;5624683;1041240;4583443
2021-08-10T09:30:00+02:00;8;Vorarlberg;4086025;271810;3814215
2021-08-10T09:30:00+02:00;9;Wien;15430120;9083710;6346410
2021-08-10T09:30:00+02:00;10;Österreich;69844185;15176001;54668184
2021-08-11T09:30:00+02:00;1;Burgenland;2622128;249719;2372409
2021-08-11T09:30:00+02:00;2;Kärnten;3063941;331229;2732712
2021-08-11T09:30:00+02:00;3;Niederösterreich;13651107;2120899;11530208
2021-08-11T09:30:00+02:00;4;Oberösterreich;11188620;796294;10392326
2021-08-11T09:30:00+02:00;5;Salzburg;4560633;463981;4096652
2021-08-11T09:30:00+02:00;6;Steiermark;9789618;828609;8961009
2021-08-11T09:30:00+02:00;7;Tirol;5633620;1042840;4590780
2021-08-11T09:30:00+02:00;8;Vorarlberg;4101094;272053;3829041
2021-08-11T09:30:00+02:00;9;Wien;15497838;9141255;6356583
2021-08-11T09:30:00+02:00;10;Österreich;70108599;15246879;54861720
2021-08-12T09:30:00+02:00;1;Burgenland;2630247;250367;2379880
2021-08-12T09:30:00+02:00;2;Kärnten;3207020;330709;2876311
2021-08-12T09:30:00+02:00;3;Niederösterreich;13714222;2125346;11588876
2021-08-12T09:30:00+02:00;4;Oberösterreich;11253459;797131;10456328
2021-08-12T09:30:00+02:00;5;Salzburg;4593615;466067;4127548
2021-08-12T09:30:00+02:00;6;Steiermark;9840551;832242;9008309
2021-08-12T09:30:00+02:00;7;Tirol;5643314;1044408;4598906
2021-08-12T09:30:00+02:00;8;Vorarlberg;4118207;272184;3846023
2021-08-12T09:30:00+02:00;9;Wien;15555771;9188579;6367192
2021-08-12T09:30:00+02:00;10;Österreich;70556406;15307033;55249373
2021-08-13T09:30:00+02:00;1;Burgenland;2638633;250781;2387852
2021-08-13T09:30:00+02:00;2;Kärnten;3207297;330986;2876311
2021-08-13T09:30:00+02:00;3;Niederösterreich;13751787;2128705;11623082
2021-08-13T09:30:00+02:00;4;Oberösterreich;11314138;798941;10515197
2021-08-13T09:30:00+02:00;5;Salzburg;4627285;468759;4158526
2021-08-13T09:30:00+02:00;6;Steiermark;9892971;834266;9058705
2021-08-13T09:30:00+02:00;7;Tirol;5653660;1046529;4607131
2021-08-13T09:30:00+02:00;8;Vorarlberg;4135620;272557;3863063
2021-08-13T09:30:00+02:00;9;Wien;15615562;9237462;6378100
2021-08-13T09:30:00+02:00;10;Österreich;70836953;15368986;55467967
2021-08-14T09:30:00+02:00;1;Burgenland;2651738;251582;2400156
2021-08-14T09:30:00+02:00;2;Kärnten;3217965;331428;2886537
2021-08-14T09:30:00+02:00;3;Niederösterreich;13834722;2132043;11702679
2021-08-14T09:30:00+02:00;4;Oberösterreich;11390158;800816;10589342
2021-08-14T09:30:00+02:00;5;Salzburg;4668324;472374;4195950
2021-08-14T09:30:00+02:00;6;Steiermark;9919930;837728;9082202
2021-08-14T09:30:00+02:00;7;Tirol;5668155;1049813;4618342
2021-08-14T09:30:00+02:00;8;Vorarlberg;4155974;272894;3883080
2021-08-14T09:30:00+02:00;9;Wien;15674778;9284063;6390715
2021-08-14T09:30:00+02:00;10;Österreich;71181744;15432741;55749003
2021-08-15T09:30:00+02:00;1;Burgenland;2660989;251750;2409239
2021-08-15T09:30:00+02:00;2;Kärnten;3218159;331622;2886537
2021-08-15T09:30:00+02:00;3;Niederösterreich;13904982;2135414;11769568
2021-08-15T09:30:00+02:00;4;Oberösterreich;11472878;801618;10671260
2021-08-15T09:30:00+02:00;5;Salzburg;4709322;475306;4234016
2021-08-15T09:30:00+02:00;6;Steiermark;10022024;838434;9183590
2021-08-15T09:30:00+02:00;7;Tirol;5679969;1051270;4628699
2021-08-15T09:30:00+02:00;8;Vorarlberg;4176627;273102;3903525
2021-08-15T09:30:00+02:00;9;Wien;15732499;9327795;6404704
2021-08-15T09:30:00+02:00;10;Österreich;71577449;15486311;56091138
2021-08-16T09:30:00+02:00;1;Burgenland;2667981;251798;2416183
2021-08-16T09:30:00+02:00;2;Kärnten;3219312;331838;2887474
2021-08-16T09:30:00+02:00;3;Niederösterreich;13967558;2138492;11829066
2021-08-16T09:30:00+02:00;4;Oberösterreich;11546843;802502;10744341
2021-08-16T09:30:00+02:00;5;Salzburg;4738848;476897;4261951
2021-08-16T09:30:00+02:00;6;Steiermark;10065896;839335;9226561
2021-08-16T09:30:00+02:00;7;Tirol;5689506;1052588;4636918
2021-08-16T09:30:00+02:00;8;Vorarlberg;4193271;273310;3919961
2021-08-16T09:30:00+02:00;9;Wien;15778635;9357363;6421272
2021-08-16T09:30:00+02:00;10;Österreich;71867850;15524123;56343727
2021-08-17T09:30:00+02:00;1;Burgenland;2676535;251981;2424554
2021-08-17T09:30:00+02:00;2;Kärnten;3223416;333567;2889849
2021-08-17T09:30:00+02:00;3;Niederösterreich;14017921;2143840;11874081
2021-08-17T09:30:00+02:00;4;Oberösterreich;11595901;806329;10789572
2021-08-17T09:30:00+02:00;5;Salzburg;4775135;477947;4297188
2021-08-17T09:30:00+02:00;6;Steiermark;10120285;842529;9277756
2021-08-17T09:30:00+02:00;7;Tirol;5699270;1054546;4644724
2021-08-17T09:30:00+02:00;8;Vorarlberg;4206607;273679;3932928
2021-08-17T09:30:00+02:00;9;Wien;15840185;9407163;6433022
2021-08-17T09:30:00+02:00;10;Österreich;72155255;15591581;56563674
2021-08-18T09:30:00+02:00;1;Burgenland;2682806;252170;2430636
2021-08-18T09:30:00+02:00;2;Kärnten;3225966;333954;2892012
2021-08-18T09:30:00+02:00;3;Niederösterreich;14065720;2147118;11918602
2021-08-18T09:30:00+02:00;4;Oberösterreich;11651463;807942;10843521
2021-08-18T09:30:00+02:00;5;Salzburg;4805291;481082;4324209
2021-08-18T09:30:00+02:00;6;Steiermark;10150988;846800;9304188
2021-08-18T09:30:00+02:00;7;Tirol;5719893;1056337;4663556
2021-08-18T09:30:00+02:00;8;Vorarlberg;4219886;274051;3945835
2021-08-18T09:30:00+02:00;9;Wien;15902874;9460930;6441944
2021-08-18T09:30:00+02:00;10;Österreich;72424887;15660384;56764503
2021-08-19T09:30:00+02:00;1;Burgenland;2691302;253594;2437708
2021-08-19T09:30:00+02:00;2;Kärnten;3378769;334201;3044568
2021-08-19T09:30:00+02:00;3;Niederösterreich;14113145;2150790;11962355
2021-08-19T09:30:00+02:00;4;Oberösterreich;11703674;809802;10893872
2021-08-19T09:30:00+02:00;5;Salzburg;4835629;483640;4351989
2021-08-19T09:30:00+02:00;6;Steiermark;10218867;849101;9369766
2021-08-19T09:30:00+02:00;7;Tirol;5729581;1058188;4671393
2021-08-19T09:30:00+02:00;8;Vorarlberg;4234426;274419;3960007
2021-08-19T09:30:00+02:00;9;Wien;15962352;9511109;6451243
2021-08-19T09:30:00+02:00;10;Österreich;72867745;15724844;57142901
2021-08-20T09:30:00+02:00;1;Burgenland;2698360;254028;2444332
2021-08-20T09:30:00+02:00;2;Kärnten;3379163;334595;3044568
2021-08-20T09:30:00+02:00;3;Niederösterreich;14165204;2153997;12011207
2021-08-20T09:30:00+02:00;4;Oberösterreich;11763943;811794;10952149
2021-08-20T09:30:00+02:00;5;Salzburg;4865916;486038;4379878
2021-08-20T09:30:00+02:00;6;Steiermark;10266082;854801;9411281
2021-08-20T09:30:00+02:00;7;Tirol;5739151;1060703;4678448
2021-08-20T09:30:00+02:00;8;Vorarlberg;4249482;274819;3974663
2021-08-20T09:30:00+02:00;9;Wien;16009055;9548612;6460443
2021-08-20T09:30:00+02:00;10;Österreich;73136356;15779387;57356969
2021-08-21T09:30:00+02:00;1;Burgenland;2708133;254544;2453589
2021-08-21T09:30:00+02:00;2;Kärnten;3389743;336105;3053638
2021-08-21T09:30:00+02:00;3;Niederösterreich;14229083;2157296;12071787
2021-08-21T09:30:00+02:00;4;Oberösterreich;11836158;814346;11021812
2021-08-21T09:30:00+02:00;5;Salzburg;4905441;490341;4415100
2021-08-21T09:30:00+02:00;6;Steiermark;10322177;858721;9463456
2021-08-21T09:30:00+02:00;7;Tirol;5751320;1063064;4688256
2021-08-21T09:30:00+02:00;8;Vorarlberg;4267729;274819;3992910
2021-08-21T09:30:00+02:00;9;Wien;16092764;9622012;6470752
2021-08-21T09:30:00+02:00;10;Österreich;73502548;15871248;57631300
2021-08-22T09:30:00+02:00;1;Burgenland;2717628;255519;2462109
2021-08-22T09:30:00+02:00;2;Kärnten;3389994;336356;3053638
2021-08-22T09:30:00+02:00;3;Niederösterreich;14300736;2160989;12139747
2021-08-22T09:30:00+02:00;4;Oberösterreich;11915126;815038;11100088
2021-08-22T09:30:00+02:00;5;Salzburg;4943735;492689;4451046
2021-08-22T09:30:00+02:00;6;Steiermark;10392712;862131;9530581
2021-08-22T09:30:00+02:00;7;Tirol;5762047;1064884;4697163
2021-08-22T09:30:00+02:00;8;Vorarlberg;4286911;275605;4011306
2021-08-22T09:30:00+02:00;9;Wien;16123745;9642059;6481686
2021-08-22T09:30:00+02:00;10;Österreich;73832634;15905270;57927364
2021-08-23T09:30:00+02:00;1;Burgenland;2725221;256165;2469056
2021-08-23T09:30:00+02:00;2;Kärnten;3390884;336648;3054236
2021-08-23T09:30:00+02:00;3;Niederösterreich;14356398;2164121;12192277
2021-08-23T09:30:00+02:00;4;Oberösterreich;11977725;816026;11161699
2021-08-23T09:30:00+02:00;5;Salzburg;4967645;494187;4473458
2021-08-23T09:30:00+02:00;6;Steiermark;10435287;864432;9570855
2021-08-23T09:30:00+02:00;7;Tirol;5770965;1066257;4704708
2021-08-23T09:30:00+02:00;8;Vorarlberg;4297871;275938;4021933
2021-08-23T09:30:00+02:00;9;Wien;16194692;9699373;6495319
2021-08-23T09:30:00+02:00;10;Österreich;74116688;15973147;58143541
2021-08-24T09:30:00+02:00;1;Burgenland;2732941;256812;2476129
2021-08-24T09:30:00+02:00;2;Kärnten;3396393;336959;3059434
2021-08-24T09:30:00+02:00;3;Niederösterreich;14404229;2167317;12236912
2021-08-24T09:30:00+02:00;4;Oberösterreich;12026117;820304;11205813
2021-08-24T09:30:00+02:00;5;Salzburg;5007198;495771;4511427
2021-08-24T09:30:00+02:00;6;Steiermark;10485451;868006;9617445
2021-08-24T09:30:00+02:00;7;Tirol;5779559;1068110;4711449
2021-08-24T09:30:00+02:00;8;Vorarlberg;4311342;276344;4034998
2021-08-24T09:30:00+02:00;9;Wien;16251445;9745848;6505597
2021-08-24T09:30:00+02:00;10;Österreich;74394675;16035471;58359204
2021-08-25T09:30:00+02:00;1;Burgenland;2739606;257198;2482408
2021-08-25T09:30:00+02:00;2;Kärnten;3397100;337517;3059583
2021-08-25T09:30:00+02:00;3;Niederösterreich;14445035;2170907;12274128
2021-08-25T09:30:00+02:00;4;Oberösterreich;12079011;822287;11256724
2021-08-25T09:30:00+02:00;5;Salzburg;5033576;498550;4535026
2021-08-25T09:30:00+02:00;6;Steiermark;10538602;870756;9667846
2021-08-25T09:30:00+02:00;7;Tirol;5799365;1069988;4729377
2021-08-25T09:30:00+02:00;8;Vorarlberg;4324131;276797;4047334
2021-08-25T09:30:00+02:00;9;Wien;16319694;9806122;6513572
2021-08-25T09:30:00+02:00;10;Österreich;74676120;16110122;58565998
2021-08-26T09:30:00+02:00;1;Burgenland;2747484;258583;2488901
2021-08-26T09:30:00+02:00;2;Kärnten;3540847;338153;3202694
2021-08-26T09:30:00+02:00;3;Niederösterreich;14499652;2175548;12324104
2021-08-26T09:30:00+02:00;4;Oberösterreich;12138214;824221;11313993
2021-08-26T09:30:00+02:00;5;Salzburg;5063528;501422;4562106
2021-08-26T09:30:00+02:00;6;Steiermark;10579866;872645;9707221
2021-08-26T09:30:00+02:00;7;Tirol;5807109;1071586;4735523
2021-08-26T09:30:00+02:00;8;Vorarlberg;4338518;277079;4061439
2021-08-26T09:30:00+02:00;9;Wien;16383636;9861724;6521912
2021-08-26T09:30:00+02:00;10;Österreich;75098854;16180961;58917893
2021-08-27T09:30:00+02:00;1;Burgenland;2753733;258741;2494992
